iteration,timestamp,sigma_pred,local_scale,corr_rolling50,param_mu,param_omega,param_alpha[1],param_gamma[1],param_beta[1],param_nu
268,2025-02-01 22:20:00,0.0026439394664395776,1.4493345901443357,-0.011258039208908277,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
269,2025-02-01 22:25:00,0.0026716774047935415,1.4422359811676677,-0.02133524413835303,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
270,2025-02-01 22:30:00,0.002691857773798891,1.4186187948032274,-0.07380610955642274,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
271,2025-02-01 22:35:00,0.0027116655982553357,1.4267424827610626,-0.093106493213313,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
272,2025-02-01 22:40:00,0.0027155754929405174,1.3580344380080507,-0.0470009799476999,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
273,2025-02-01 22:45:00,0.0026969587344017167,1.248752115965776,-0.06300318077962111,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
274,2025-02-01 22:50:00,0.002681280558821479,1.2540687358026015,-0.0170058477521695,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
275,2025-02-01 22:55:00,0.0026706730333708305,1.2713619907677465,-0.022927365887871105,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
276,2025-02-01 23:00:00,0.002661535420262154,1.2733819858845106,0.01891613181210831,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
277,2025-02-01 23:05:00,0.0026481775054118034,1.2480354528827753,-0.0031013628715657344,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
278,2025-02-01 23:10:00,0.0026414077068637235,1.273965836470485,0.02118575430598099,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
279,2025-02-01 23:15:00,0.002633235126378838,1.2636981887327379,-0.01936707371482732,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
280,2025-02-01 23:20:00,0.0026316326115251765,1.2920994229513643,0.007966906338488887,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
281,2025-02-01 23:25:00,0.0026519770005499132,1.3996586987580673,0.050196949676082944,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
282,2025-02-01 23:30:00,0.0026657148810304092,1.3770866904139358,0.02835762689158163,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
283,2025-02-01 23:35:00,0.0026747117518847365,1.3604629380407125,0.026225993344631184,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
284,2025-02-01 23:40:00,0.0026889116011252173,1.3905913977403932,-0.0018639373496840887,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
285,2025-02-01 23:45:00,0.00269915507235335,1.3780693912009239,0.0017058488356092624,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
286,2025-02-01 23:50:00,0.002716945397461381,1.4203848491250717,0.026815054389232044,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
287,2025-02-01 23:55:00,0.0027311120573757543,1.4112780183959637,-0.03286731339379384,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
288,2025-02-02 00:00:00,0.0027290602092673484,1.3382022938295999,-0.05304182865240303,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
289,2025-02-02 00:05:00,0.0027441469794204786,1.4218015456109476,-0.058293680309645254,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
290,2025-02-02 00:10:00,0.002738616255109783,1.3274625655232168,-0.06936747182568999,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
291,2025-02-02 00:15:00,0.002742894925270152,1.3731604211320012,-0.06377364710948448,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
292,2025-02-02 00:20:00,0.002753360652756909,1.4058178693233057,-0.05346770241675734,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
293,2025-02-02 00:25:00,0.002773227633135277,1.4573981001614882,-0.07031634690730236,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
294,2025-02-02 00:30:00,0.002792183199058107,1.462706704774648,-0.06758959758478912,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
295,2025-02-02 00:35:00,0.0028092422207762853,1.4627018289970721,-0.09322028961885566,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
296,2025-02-02 00:40:00,0.0028188359638859368,1.434268164776648,-0.0803092894832791,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
297,2025-02-02 00:45:00,0.002826226096424025,1.4281254518573743,-0.17542013302999795,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
298,2025-02-02 00:50:00,0.00282257654627406,1.3772717215694699,-0.08302971784197527,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
299,2025-02-02 00:55:00,0.0028191830886647516,1.376734274664305,0.028331613349869347,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
300,2025-02-02 01:00:00,0.002801743670283247,1.305714958568942,0.06534808782912659,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
301,2025-02-02 01:05:00,0.002790462200096695,1.3275066188285793,0.009986474501152401,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
302,2025-02-02 01:10:00,0.002767554489595822,1.2645390439967614,0.03383976226878191,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
303,2025-02-02 01:15:00,0.0027471599043254373,1.2656367920208764,0.012861184052679352,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
304,2025-02-02 01:20:00,0.0027125480530859527,1.1853784080227454,-0.08247665918507603,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
305,2025-02-02 01:25:00,0.0026672325631234093,1.1154476005068141,-0.05559158683847449,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
306,2025-02-02 01:30:00,0.002628476550827902,1.1254593515221623,-0.12832499795615168,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
307,2025-02-02 01:35:00,0.002594054909053311,1.1277242654635704,-0.16763391269099068,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
308,2025-02-02 01:40:00,0.0025598451439999828,1.1117765478808972,-0.08301079504080201,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
309,2025-02-02 01:45:00,0.0025301362980987355,1.1171081539900647,-0.06259737386111987,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
310,2025-02-02 01:50:00,0.002477573470853644,0.9896124824406686,-0.11054448355368462,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
311,2025-02-02 01:55:00,0.0024318746426743336,0.9975496727097485,-0.09538690615802968,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
312,2025-02-02 02:00:00,0.0023934918329798502,1.0111071646213006,-0.012310644627443692,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
313,2025-02-02 02:05:00,0.0023525303764327958,0.979427212282178,-0.08207264011997285,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
314,2025-02-02 02:10:00,0.002316017689132353,0.9811680918580541,0.02748816152621401,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
315,2025-02-02 02:15:00,0.0022786014063484682,0.9586810255863625,-0.008174332633669098,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
316,2025-02-02 02:20:00,0.0022551167682912866,1.0089884693306657,-0.07032886823643125,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
317,2025-02-02 02:25:00,0.002217564564889757,0.9279436086907805,-0.05465050435251437,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
318,2025-02-02 02:30:00,0.002181958397922428,0.919011786251294,-0.023538558902674832,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
319,2025-02-02 02:35:00,0.0021616014507039095,0.9767176538987523,-0.07954316170138571,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
320,2025-02-02 02:40:00,0.0021369748863059998,0.9455887420494962,-0.019328511176468735,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
321,2025-02-02 02:45:00,0.0021216461205276543,0.9793333912791963,-0.04474197148270011,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
322,2025-02-02 02:50:00,0.0021053002487186785,0.9667442941688067,-0.0022651272203943803,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
323,2025-02-02 02:55:00,0.0020859579989347047,0.9438815225291634,0.038790579533361264,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
324,2025-02-02 03:00:00,0.0020911697528659345,1.0555538885240816,-0.04344817863124828,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
325,2025-02-02 03:05:00,0.0020932524740010653,1.0426790673440738,-0.09257810867207382,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
326,2025-02-02 03:10:00,0.0021382061225432764,1.2553582536264718,-0.20659156761829667,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
327,2025-02-02 03:15:00,0.0021817385376643773,1.2705350391516197,-0.19706534607214635,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
328,2025-02-02 03:20:00,0.002244272738879977,1.3858372806568746,-0.24830650003829077,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
329,2025-02-02 03:25:00,0.0022999746402699865,1.3829793894755478,-0.23908305488902215,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
330,2025-02-02 03:30:00,0.002366626914802922,1.4645403282772869,-0.2554322344774812,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
331,2025-02-02 03:35:00,0.0024277120747463006,1.469961639557554,-0.26748988141507135,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
332,2025-02-02 03:40:00,0.002480436212651671,1.4588411647624022,-0.2639847926495,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
333,2025-02-02 03:45:00,0.0025305115209894803,1.47179362822262,-0.25908983060554175,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
334,2025-02-02 03:50:00,0.002574782783446769,1.4678612856097695,-0.2636406858324003,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
335,2025-02-02 03:55:00,0.0026099069822218164,1.444559263648534,-0.24909190554327126,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
336,2025-02-02 04:00:00,0.00264193000088158,1.446589527417812,-0.301570243170567,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
337,2025-02-02 04:05:00,0.0027109351465956204,1.6449774208580508,-0.21357584877215138,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
338,2025-02-02 04:10:00,0.002773183448231235,1.645686712671256,-0.2269701288132332,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
339,2025-02-02 04:15:00,0.002825908988509998,1.6294050423893163,-0.27743101399354475,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
340,2025-02-02 04:20:00,0.0028657932595344132,1.592038791078176,-0.24678096983668088,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
341,2025-02-02 04:25:00,0.002901651636404526,1.5918538186972861,-0.26859183661301433,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
342,2025-02-02 04:30:00,0.0029336712897503415,1.5906053378829967,-0.3020742455193931,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
343,2025-02-02 04:35:00,0.002957116949259136,1.5640839850422001,-0.33160009606156493,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
344,2025-02-02 04:40:00,0.0029826429438212496,1.5859294314624235,-0.3122256906479334,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
345,2025-02-02 04:45:00,0.003006145953314457,1.5885441030020302,-0.28406628123954825,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
346,2025-02-02 04:50:00,0.003027964593269801,1.5918317627609093,-0.2958602709514598,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
347,2025-02-02 04:55:00,0.0030492463068757057,1.599952712173853,-0.2771168943475448,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
348,2025-02-02 05:00:00,0.0030637416477033944,1.5769554768940632,-0.24014860728405862,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
349,2025-02-02 05:05:00,0.003067147874514564,1.5293655021677643,-0.2626022040982608,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
350,2025-02-02 05:10:00,0.003030017942072307,1.3309227709768918,-0.25788500886606847,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
351,2025-02-02 05:15:00,0.002996308290058861,1.3294776669803083,-0.2710078961830299,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
352,2025-02-02 05:20:00,0.002927355027372655,1.1388400352012267,-0.267069590148354,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
353,2025-02-02 05:25:00,0.0028669573102871396,1.1470364292968553,-0.2569044006751297,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
354,2025-02-02 05:30:00,0.0028124355164680518,1.146227520270402,-0.23322160995630895,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
355,2025-02-02 05:35:00,0.002765209261594814,1.1553280656948253,-0.22990764861675916,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
356,2025-02-02 05:40:00,0.002721311616919027,1.1484459035187655,-0.23457459969517702,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
357,2025-02-02 05:45:00,0.002681695283249715,1.147910475885159,-0.23967385696619362,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
358,2025-02-02 05:50:00,0.0026427420075162598,1.1316256250434746,-0.24351596003169118,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
359,2025-02-02 05:55:00,0.002599380418739892,1.0906310952216527,-0.2460307291018073,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
360,2025-02-02 06:00:00,0.002559320306359399,1.0855229355824145,-0.2438498988564894,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
361,2025-02-02 06:05:00,0.002477790684934208,0.8610132706597875,-0.2434231854937136,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
362,2025-02-02 06:10:00,0.0024042756595834855,0.8603301664450028,-0.23337233274891298,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
363,2025-02-02 06:15:00,0.002337117203209713,0.8554182446381611,-0.21436151261994602,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
364,2025-02-02 06:20:00,0.0022767573722417894,0.8558269229329101,-0.2367113738802052,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
365,2025-02-02 06:25:00,0.002218308361909632,0.8354612660670181,-0.20430459934705825,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
366,2025-02-02 06:30:00,0.0021747691496913136,0.8802140691899951,-0.18677669058196522,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
367,2025-02-02 06:35:00,0.0021466274001589866,0.9347353100303818,-0.20982198885652104,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
368,2025-02-02 06:40:00,0.0021170824938678313,0.9139146196093527,-0.1992107619014821,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
369,2025-02-02 06:45:00,0.0020898914308075476,0.9109492627475076,-0.1742792617134854,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
370,2025-02-02 06:50:00,0.0020629813959023124,0.8989126306138154,-0.15656147079465413,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
371,2025-02-02 06:55:00,0.002033972806832162,0.8752668981919689,-0.11628350448321861,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
372,2025-02-02 07:00:00,0.00199911499624129,0.8320683242633391,-0.13580055107454075,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
373,2025-02-02 07:05:00,0.001969052961466048,0.8385356825698127,-0.13443676026625487,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
374,2025-02-02 07:10:00,0.001943926323254568,0.8480599824715896,-0.10689824953761802,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
375,2025-02-02 07:15:00,0.0019388143417269476,0.9344661748285878,-0.11885143099550445,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
376,2025-02-02 07:20:00,0.0019328333030071993,0.9276519445996153,-0.026127765266470374,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
377,2025-02-02 07:25:00,0.0019400516514311477,0.9898636547095644,-0.0746699114234687,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
378,2025-02-02 07:30:00,0.0019309455412467283,0.9128345231717048,0.01503538547956094,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
379,2025-02-02 07:35:00,0.001922785584873057,0.9130099956092149,-0.004403768248285309,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
380,2025-02-02 07:40:00,0.0019174480938163444,0.9229158049906501,0.023750228512740387,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
381,2025-02-02 07:45:00,0.0019213435832051333,0.9658633403029758,-8.334318764808215e-05,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
382,2025-02-02 07:50:00,0.001926986045682802,0.9764112096086934,0.0008409091882619054,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
383,2025-02-02 07:55:00,0.0019319031386261384,0.9756157544967318,0.03129962153028551,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
384,2025-02-02 08:00:00,0.00193714270789819,0.9796353355873709,0.04342045880643607,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
385,2025-02-02 08:05:00,0.001951112943863337,1.0253248062093696,-0.000673986143364748,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
386,2025-02-02 08:10:00,0.001963550619966156,1.0246556725428737,0.02959411191036357,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
387,2025-02-02 08:15:00,0.0019801798963928765,1.0514897280093622,-0.03583008527219327,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
388,2025-02-02 08:20:00,0.0019980019912385454,1.0655883592600264,-0.04370695996885436,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
389,2025-02-02 08:25:00,0.00201525228879464,1.07156408498293,-0.023475792491719986,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
390,2025-02-02 08:30:00,0.0020375251712953487,1.1048766167792712,-0.06404055902416607,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
391,2025-02-02 08:35:00,0.002057431272588863,1.1041879491869473,-0.07589691967673415,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
392,2025-02-02 08:40:00,0.002075800708695649,1.1064290456346153,-0.040516708977931165,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
393,2025-02-02 08:45:00,0.0020894725890382416,1.0923063908070059,-0.024308506005801853,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
394,2025-02-02 08:50:00,0.0021074399462414828,1.1202625964803086,-0.05157896987566904,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
395,2025-02-02 08:55:00,0.0021237769013682313,1.1210837747848061,-0.06896607552421417,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
396,2025-02-02 09:00:00,0.0021402318310930176,1.1297316553844312,-0.06187811238881949,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
397,2025-02-02 09:05:00,0.002154885907778351,1.128964652910091,-0.07106095058907008,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
398,2025-02-02 09:10:00,0.002165776611524461,1.117619748888794,-0.152434414582849,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
399,2025-02-02 09:15:00,0.0021683841877685713,1.08210316007217,-0.105573652991276,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
400,2025-02-02 09:20:00,0.0021709653406015795,1.0832600527340435,-0.11360978870852739,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
401,2025-02-02 09:25:00,0.002156007019506887,0.997943117060988,-0.12899317691942536,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
402,2025-02-02 09:30:00,0.002144384299797603,1.00702593746871,-0.13162224374617204,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
403,2025-02-02 09:35:00,0.0021307412034678283,0.9913134098410278,-0.178403645757541,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
404,2025-02-02 09:40:00,0.0021195606357927595,0.9967352452163429,-0.298661179741092,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
405,2025-02-02 09:45:00,0.0021050706842215983,0.974877260664013,-0.3340963303633062,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
406,2025-02-02 09:50:00,0.0020907223168657807,0.9684226584818157,-0.3154510934897656,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
407,2025-02-02 09:55:00,0.0020817771841867504,0.9880143791816601,-0.2743773573782571,0.009051806042491978,0.0029085613491587614,0.2317876404276546,5.183535293229037e-05,0.9795689924833934,5.313895143876204
