open_time,sigma_pred,sigma_real
2025-02-01 06:40:00,0.0011839476303253213,0.0015855990783286379
2025-02-01 06:45:00,0.0011764641001603261,0.00045676422929546794
2025-02-01 06:50:00,0.0011804374005501394,0.0026451261519522956
2025-02-01 06:55:00,0.0011851486934048982,0.0007800395271540426
2025-02-01 07:00:00,0.0011905410657984524,0.0008946266895190712
2025-02-01 07:05:00,0.001193069824449424,0.0003303545886444388
2025-02-01 07:10:00,0.001199376697548116,0.001388830149186325
2025-02-01 07:15:00,0.0012098624103262067,0.0015487870932810114
2025-02-01 07:20:00,0.0012182826062406861,0.000589776813938666
2025-02-01 07:25:00,0.0012258862767967522,0.0006171291530972039
2025-02-01 07:30:00,0.0012310069025217585,0.0008908551125429429
2025-02-01 07:35:00,0.001231799713212148,0.0006633358122018176
2025-02-01 07:40:00,0.001234701943720221,0.0011634211982869563
2025-02-01 07:45:00,0.001234378660305849,0.0005852677309616717
2025-02-01 07:50:00,0.0012342062110698862,3.049156984278101e-06
2025-02-01 07:55:00,0.0012343905877058982,0.00015244599630123446
2025-02-01 08:00:00,0.001237442837103442,0.0008837287832688583
2025-02-01 08:05:00,0.0012344790132075266,0.0003960577077379088
2025-02-01 08:10:00,0.0012309742687335776,3.351865084705198e-05
2025-02-01 08:15:00,0.0012375404687698967,0.002333751823781398
2025-02-01 08:20:00,0.0012358695565883458,3.35958390059125e-05
2025-02-01 08:25:00,0.0012473186618820891,0.002651430404345806
2025-02-01 08:30:00,0.0012727150531537004,0.003125285283769247
2025-02-01 08:35:00,0.0013000388902814465,0.0012555815927830236
2025-02-01 08:40:00,0.0013234630157479307,0.0006716565787317932
2025-02-01 08:45:00,0.0013435725764415728,7.665031974597179e-05
2025-02-01 08:50:00,0.0013451321798789975,0.0005425578516608985
2025-02-01 08:55:00,0.0013520476324874692,0.001613671543983706
2025-02-01 09:00:00,0.0013630954065503539,0.0024414201764090043
2025-02-01 09:05:00,0.0013721487627305084,6.1340285233936055e-06
2025-02-01 09:10:00,0.0013819687868614847,0.001777385317777356
2025-02-01 09:15:00,0.00139021072495354,0.00044541036085077665
2025-02-01 09:20:00,0.0014083379430580817,0.001981972680291792
2025-02-01 09:25:00,0.0014289677696922311,0.0022184762373940584
2025-02-01 09:30:00,0.0014552562730973649,0.0026083173310526256
2025-02-01 09:35:00,0.0014825378835237612,0.0020039160128742044
2025-02-01 09:40:00,0.001506772961683008,0.00012036275497100773
2025-02-01 09:45:00,0.001539839965933165,0.0031995476831127717
2025-02-01 09:50:00,0.0015794152539593273,0.0019858522334121192
2025-02-01 09:55:00,0.0016147987653826015,3.3991165390498355e-05
2025-02-01 10:00:00,0.001650120621198432,0.0015407490963616126
2025-02-01 10:05:00,0.0016907213597997068,0.0019757217731888946
2025-02-01 10:10:00,0.001728109544805961,0.001383520308689312
2025-02-01 10:15:00,0.0017581042623614187,0.0014255785726397991
2025-02-01 10:20:00,0.0018020850815800792,0.003132363300582621
2025-02-01 10:25:00,0.0018340748507929428,0.00043720154763772246
2025-02-01 10:30:00,0.0018520260605749995,0.0009480540977771287
2025-02-01 10:35:00,0.0018685541730925975,0.0015949703323665276
2025-02-01 10:40:00,0.0018878574537248586,0.002224269507482577
2025-02-01 10:45:00,0.0019057602376264583,0.0009825975972267299
2025-02-01 10:50:00,0.001924513071083182,0.0012944785662152487
2025-02-01 10:55:00,0.001937357751787949,0.00142432781760044
2025-02-01 11:00:00,0.0019428558178784545,0.0004360458442948217
2025-02-01 11:05:00,0.001954480179562422,0.001854198745024911
2025-02-01 11:10:00,0.0019655615544142747,0.001493219089541642
2025-02-01 11:15:00,0.0019761716552538448,0.00075193534433892
2025-02-01 11:20:00,0.0019808134157021343,0.001347104622802975
2025-02-01 11:25:00,0.0019799238561738425,0.0005581742604556589
2025-02-01 11:30:00,0.0019703515033971616,0.0007026714129279185
2025-02-01 11:35:00,0.0019551955280561117,0.00015710894921795723
2025-02-01 11:40:00,0.0019415167608041756,0.0002186792092526361
2025-02-01 11:45:00,0.0019100953571820746,4.003627903358322e-05
2025-02-01 11:50:00,0.001875941380754472,0.0003541114687518339
2025-02-01 11:55:00,0.0018472375464902975,0.0012368661484840667
2025-02-01 12:00:00,0.0018180079645373536,0.00035354863275954243
2025-02-01 12:05:00,0.0017857875717676346,0.0005534357740700998
2025-02-01 12:10:00,0.0017531591404234517,0.00046143056596450386
2025-02-01 12:15:00,0.0017189087586705464,0.0001999793874064407
2025-02-01 12:20:00,0.0016777442417979834,0.0021817899940250744
2025-02-01 12:25:00,0.001640309347273407,0.0005339667410359682
2025-02-01 12:30:00,0.001609683491620175,0.0015787500500992614
2025-02-01 12:35:00,0.0015746595541502252,0.00029707807093237704
2025-02-01 12:40:00,0.001531305939661018,0.0009252139834232939
2025-02-01 12:45:00,0.0014888101920200107,0.0010415710282082559
2025-02-01 12:50:00,0.0014494361934409962,0.0010160176657305964
2025-02-01 12:55:00,0.0014078365995978132,0.000648663225794549
2025-02-01 13:00:00,0.0013760305292517005,0.0012526206366274104
2025-02-01 13:05:00,0.0013412796801189014,0.00014095987569831824
2025-02-01 13:10:00,0.0013091336675425645,0.0013564887704760752
2025-02-01 13:15:00,0.0012804830505480497,0.0002693141075661618
2025-02-01 13:20:00,0.0012484899919429045,0.0011440843832345763
2025-02-01 13:25:00,0.0012220664173083556,0.00056270147114335
2025-02-01 13:30:00,0.001206493888831697,0.0014663454967361882
2025-02-01 13:35:00,0.0011942643893947265,0.001068593706963509
2025-02-01 13:40:00,0.0012070548755102465,0.0029175983625769563
2025-02-01 13:45:00,0.0012294140034405459,0.002163039913251556
2025-02-01 13:50:00,0.001250532026913481,0.0007384706608904527
2025-02-01 13:55:00,0.001267381925545864,0.0007852230667800796
2025-02-01 14:00:00,0.0012867376334598946,0.0014375669120333112
2025-02-01 14:05:00,0.0013038971748679732,0.00039366204622146283
2025-02-01 14:10:00,0.001334709000915563,0.0029099910140115205
2025-02-01 14:15:00,0.0013668912848403302,0.00153149532506328
2025-02-01 14:20:00,0.001389515987230483,0.0011693820226081945
2025-02-01 14:25:00,0.001409170111673782,0.00020915740401178054
2025-02-01 14:30:00,0.0014253634352230688,0.0013218772579156257
2025-02-01 14:35:00,0.001441145746249476,0.0010727388602478284
2025-02-01 14:40:00,0.001454293165830658,3.382996751107757e-05
2025-02-01 14:45:00,0.0014810427717410271,0.0033980473148715936
2025-02-01 14:50:00,0.0015019212263524438,0.0002314746954483966
2025-02-01 14:55:00,0.0015205916052017918,0.00028401548692721945
2025-02-01 15:00:00,0.0015391126396742125,0.0017026961402589994
2025-02-01 15:05:00,0.0015811453653968755,0.0036983569358142706
2025-02-01 15:10:00,0.0016191297844833244,0.001995660795555295
2025-02-01 15:15:00,0.001659045897855167,0.002395729022085908
2025-02-01 15:20:00,0.001707533801412268,0.0029482501839661846
2025-02-01 15:25:00,0.0017542874822373254,0.001178103451603239
2025-02-01 15:30:00,0.0018117205348223285,0.0034430750274435235
2025-02-01 15:35:00,0.0018615769277109298,0.00016280966510992095
2025-02-01 15:40:00,0.0018962932056111013,0.000282596076866864
2025-02-01 15:45:00,0.0019211430613594292,0.00015662212181286975
2025-02-01 15:50:00,0.0019443510052776856,0.0010599812039306577
2025-02-01 15:55:00,0.0019649206760822473,0.0006334524599737348
2025-02-01 16:00:00,0.0019834485321630416,0.0014415978717936461
2025-02-01 16:05:00,0.0020040379519582,0.0018197752858852227
2025-02-01 16:10:00,0.002014315816816807,0.0016692804185511336
2025-02-01 16:15:00,0.002030490981685231,0.002586130135847433
2025-02-01 16:20:00,0.0020489145968667975,0.002073126086609884
2025-02-01 16:25:00,0.002072122029248847,0.0023662257787664966
2025-02-01 16:30:00,0.0020911525014990387,2.4522951951639725e-05
2025-02-01 16:35:00,0.002107003528837173,0.0008150459144303416
2025-02-01 16:40:00,0.0021251216753734392,0.0015970110786314707
2025-02-01 16:45:00,0.0021245332331957063,0.0005980283643668455
2025-02-01 16:50:00,0.002132447294386503,0.002308215136233833
2025-02-01 16:55:00,0.0021555881478580495,0.0034353399399274774
2025-02-01 17:00:00,0.0021839214279537056,0.0032570912025628868
2025-02-01 17:05:00,0.002194866186021027,0.0006702536761297751
2025-02-01 17:10:00,0.0021993909515341937,0.0007931872399134624
2025-02-01 17:15:00,0.002205688596738092,0.00332269538884352
2025-02-01 17:20:00,0.002202970446169141,0.0001868577726783063
2025-02-01 17:25:00,0.002199904012645219,0.00033091581252254343
2025-02-01 17:30:00,0.0021893398302172454,0.0021904805725104573
2025-02-01 17:35:00,0.0021807041711825047,0.0008381033568031967
2025-02-01 17:40:00,0.0021752868200971883,0.0013173351206084325
2025-02-01 17:45:00,0.002176726380479405,0.00218233135567623
2025-02-01 17:50:00,0.0021762964400165673,0.00030655663567316155
2025-02-01 17:55:00,0.002175184183876081,9.195712352340052e-05
2025-02-01 18:00:00,0.0021735798499911006,0.001082664441472689
2025-02-01 18:05:00,0.002168447532512856,0.000763814261564389
2025-02-01 18:10:00,0.002160660651134584,0.0008674024294739519
2025-02-01 18:15:00,0.002143156413753972,0.000713586814530455
2025-02-01 18:20:00,0.002125962008797895,0.0014706065224677138
2025-02-01 18:25:00,0.0021023420499681473,0.00020233668279781526
2025-02-01 18:30:00,0.002088221832657462,0.0022125973585192626
2025-02-01 18:35:00,0.002074782582681123,0.0007560437759093712
2025-02-01 18:40:00,0.0020626435998966353,0.0013948546267052895
2025-02-01 18:45:00,0.0020636843908023047,0.0030626294267872686
2025-02-01 18:50:00,0.0020609660859316706,0.001587275013448898
2025-02-01 18:55:00,0.002041670476936957,1.8507037301400756e-05
2025-02-01 19:00:00,0.002010802148270461,0.0018833036850910807
2025-02-01 19:05:00,0.0019826736046285134,0.00022870777118892536
2025-02-01 19:10:00,0.0019635760961898177,0.002485157653547659
2025-02-01 19:15:00,0.0019277863592613033,0.002348463953025788
2025-02-01 19:20:00,0.0018953941392714972,0.0008545083601469425
2025-02-01 19:25:00,0.0018742261513293131,0.002801689070959073
2025-02-01 19:30:00,0.001851643567650636,0.00011223099644848316
2025-02-01 19:35:00,0.0018441334635845808,0.003873443363043709
2025-02-01 19:40:00,0.0018369592356978998,0.0008735963131848981
2025-02-01 19:45:00,0.001815030813586279,0.0003227034430384585
2025-02-01 19:50:00,0.001802742629011191,0.0014873290161058603
2025-02-01 19:55:00,0.0017931002354845337,0.0003316075173902154
2025-02-01 20:00:00,0.0017892764508570715,0.002577542991072457
2025-02-01 20:05:00,0.0017817146787066933,0.0016697062121144794
2025-02-01 20:10:00,0.0017702905049817202,0.0021036519784646372
2025-02-01 20:15:00,0.0017596514448750078,0.0006576701407797913
2025-02-01 20:20:00,0.001753494887012728,0.0025891246092509816
2025-02-01 20:25:00,0.0017452318096698091,0.001900433062424582
2025-02-01 20:30:00,0.001738965699577,0.002518422824985706
2025-02-01 20:35:00,0.001734733868624444,0.00023127870295548518
2025-02-01 20:40:00,0.0017741263366660375,0.004716363619834995
2025-02-01 20:45:00,0.0018224136845135211,0.004792412138826618
2025-02-01 20:50:00,0.0018847645115252262,0.0028257500469328297
2025-02-01 20:55:00,0.0019403693287353718,0.0002148940548980432
2025-02-01 21:00:00,0.002004411639282677,0.0026734059533464155
2025-02-01 21:05:00,0.0020676788886336336,0.0015181631255789358
2025-02-01 21:10:00,0.0021216543894415716,3.147276818999107e-05
2025-02-01 21:15:00,0.0021713289297352685,0.002615616397069879
2025-02-01 21:20:00,0.002216098167111807,0.0003345357716211705
2025-02-01 21:25:00,0.0022534021964778065,0.0009843514171901664
2025-02-01 21:30:00,0.0022968247453204332,0.0035602346859335103
2025-02-01 21:35:00,0.0023295298721070406,0.0018590950805307375
2025-02-01 21:40:00,0.002358904343391409,0.0008152998732535809
2025-02-01 21:45:00,0.002387990327124242,0.0019619700669344306
2025-02-01 21:50:00,0.002418139813792682,0.0033378524706013982
2025-02-01 21:55:00,0.00244737304246076,0.001057769222250195
2025-02-01 22:00:00,0.0024871416072451144,0.003644376646886781
2025-02-01 22:05:00,0.002523829007875335,0.001969483156663989
2025-02-01 22:10:00,0.0025704676803329626,0.00447263169205649
2025-02-01 22:15:00,0.0026115219153374754,0.0001209732618732099
2025-02-01 22:20:00,0.0026439394664395776,0.00046805672937797046
2025-02-01 22:25:00,0.0026716774047935415,0.0013066231709875837
2025-02-01 22:30:00,0.002691857773798891,9.567363815865872e-05
2025-02-01 22:35:00,0.0027116655982553357,0.0010168611745137784
2025-02-01 22:40:00,0.0027155754929405174,0.0031142713716334563
2025-02-01 22:45:00,0.0026969587344017167,0.0012044767306245972
2025-02-01 22:50:00,0.002681280558821479,0.00352961031072704
2025-02-01 22:55:00,0.0026706730333708305,0.0013776478844973216
2025-02-01 23:00:00,0.002661535420262154,0.0036843508028249787
2025-02-01 23:05:00,0.0026481775054118034,0.001216194741043739
2025-02-01 23:10:00,0.0026414077068637235,0.0030790966658116687
2025-02-01 23:15:00,0.002633235126378838,0.0004399931342129352
2025-02-01 23:20:00,0.0026316326115251765,0.003080804345687901
2025-02-01 23:25:00,0.0026519770005499132,0.004056448621045188
2025-02-01 23:30:00,0.0026657148810304092,0.0014744962940209806
2025-02-01 23:35:00,0.0026747117518847365,0.0010532534175972522
2025-02-01 23:40:00,0.0026889116011252173,0.0019531037693208816
2025-02-01 23:45:00,0.00269915507235335,0.00011816461622224276
2025-02-01 23:50:00,0.002716945397461381,0.00450384163395168
2025-02-01 23:55:00,0.0027311120573757543,0.00018285318383906763
2025-02-02 00:00:00,0.0027290602092673484,0.0012373898426703016
2025-02-02 00:05:00,0.0027441469794204786,0.003904075455845118
2025-02-02 00:10:00,0.002738616255109783,0.00030311877542363145
2025-02-02 00:15:00,0.002742894925270152,0.0029148177693292896
2025-02-02 00:20:00,0.002753360652756909,0.0025735202933718023
2025-02-02 00:25:00,0.002773227633135277,0.003530529664664306
2025-02-02 00:30:00,0.002792183199058107,0.0012481402586150476
2025-02-02 00:35:00,0.0028092422207762853,0.0006858079308159619
2025-02-02 00:40:00,0.0028188359638859368,0.00191971222031394
2025-02-02 00:45:00,0.002826226096424025,0.0005802846094101775
2025-02-02 00:50:00,0.00282257654627406,0.0017301674006505938
2025-02-02 00:55:00,0.0028191830886647516,0.0013336044855065618
2025-02-02 01:00:00,0.002801743670283247,0.001184279387016178
2025-02-02 01:05:00,0.002790462200096695,0.0029248134949696643
2025-02-02 01:10:00,0.002767554489595822,0.0006907784523669389
2025-02-02 01:15:00,0.0027471599043254373,0.0010264892121994342
2025-02-02 01:20:00,0.0027125480530859527,0.00025962348408552633
2025-02-02 01:25:00,0.0026672325631234093,4.432118933467318e-05
2025-02-02 01:30:00,0.002628476550827902,0.0010959911897347621
2025-02-02 01:35:00,0.002594054909053311,0.0004691725214371943
2025-02-02 01:40:00,0.0025598451439999828,0.000618120458070644
2025-02-02 01:45:00,0.0025301362980987355,0.0006973943096321695
2025-02-02 01:50:00,0.002477573470853644,0.0018377427921133563
2025-02-02 01:55:00,0.0024318746426743336,0.0015174124368045935
2025-02-02 02:00:00,0.0023934918329798502,0.0011934198286252362
2025-02-02 02:05:00,0.0023525303764327958,0.002798690259595966
2025-02-02 02:10:00,0.002316017689132353,0.0004746454981063435
2025-02-02 02:15:00,0.0022786014063484682,0.002469239459529519
2025-02-02 02:20:00,0.0022551167682912866,0.003606100794148779
2025-02-02 02:25:00,0.002217564564889757,0.0012770682037110915
2025-02-02 02:30:00,0.002181958397922428,0.001080889878392269
2025-02-02 02:35:00,0.0021616014507039095,0.0030608812901633618
2025-02-02 02:40:00,0.0021369748863059998,0.0006174034383635817
2025-02-02 02:45:00,0.0021216461205276543,0.0025456428043030095
2025-02-02 02:50:00,0.0021053002487186785,0.0003463236814191204
2025-02-02 02:55:00,0.0020859579989347047,0.0006801695552689864
2025-02-02 03:00:00,0.0020911697528659345,0.0036616758702856635
2025-02-02 03:05:00,0.0020932524740010653,0.0034370404205835334
2025-02-02 03:10:00,0.0021382061225432764,0.006505935731499452
2025-02-02 03:15:00,0.0021817385376643773,0.0016618938115641971
2025-02-02 03:20:00,0.002244272738879977,0.005642288368341555
2025-02-02 03:25:00,0.0022999746402699865,0.0016842970096240062
2025-02-02 03:30:00,0.002366626914802922,0.003051714456687361
2025-02-02 03:35:00,0.0024277120747463006,0.0002525407882981696
2025-02-02 03:40:00,0.002480436212651671,0.0010526742945436095
2025-02-02 03:45:00,0.0025305115209894803,0.0007386074993449461
2025-02-02 03:50:00,0.002574782783446769,0.0012410426998270155
2025-02-02 03:55:00,0.0026099069822218164,0.002022015660923741
2025-02-02 04:00:00,0.00264193000088158,0.00030219285007727795
2025-02-02 04:05:00,0.0027109351465956204,0.006081488404833603
2025-02-02 04:10:00,0.002773183448231235,0.00016475236303448097
2025-02-02 04:15:00,0.002825908988509998,0.0004103836821833596
2025-02-02 04:20:00,0.0028657932595344132,0.0024114171410017007
2025-02-02 04:25:00,0.002901651636404526,0.001248562460457475
2025-02-02 04:30:00,0.0029336712897503415,0.0003454850466786559
2025-02-02 04:35:00,0.002957116949259136,0.00138960276496646
2025-02-02 04:40:00,0.0029826429438212496,0.00201268088780306
2025-02-02 04:45:00,0.003006145953314457,0.0021020399454365303
2025-02-02 04:50:00,0.003027964593269801,0.0010698117571799133
2025-02-02 04:55:00,0.0030492463068757057,0.001655306311093244
2025-02-02 05:00:00,0.0030637416477033944,0.0029473148872643036
2025-02-02 05:05:00,0.003067147874514564,0.00022541742572136636
2025-02-02 05:10:00,0.003030017942072307,0.0014567771709398688
2025-02-02 05:15:00,0.002996308290058861,0.0015759327125379836
2025-02-02 05:20:00,0.002927355027372655,0.001280830204452505
2025-02-02 05:25:00,0.0028669573102871396,0.001986308968682627
2025-02-02 05:30:00,0.0028124355164680518,0.0030277848726167713
2025-02-02 05:35:00,0.002765209261594814,0.0015698061190961917
2025-02-02 05:40:00,0.002721311616919027,0.0005968138021880606
2025-02-02 05:45:00,0.002681695283249715,0.00020218650329567673
2025-02-02 05:50:00,0.0026427420075162598,0.0008339882762744753
2025-02-02 05:55:00,0.002599380418739892,0.000278910072545344
2025-02-02 06:00:00,0.002559320306359399,0.0005768084707225654
2025-02-02 06:05:00,0.002477790684934208,0.001274207714557015
2025-02-02 06:10:00,0.0024042756595834855,8.638990971223405e-05
2025-02-02 06:15:00,0.002337117203209713,0.0007548594432795238
2025-02-02 06:20:00,0.0022767573722417894,0.002423848781278588
2025-02-02 06:25:00,0.002218308361909632,0.0002679630992567522
2025-02-02 06:30:00,0.0021747691496913136,0.001996030957654606
2025-02-02 06:35:00,0.0021466274001589866,0.002785124761909283
2025-02-02 06:40:00,0.0021170824938678313,0.0006793892167938976
2025-02-02 06:45:00,0.0020898914308075476,0.0015324838209137782
2025-02-02 06:50:00,0.0020629813959023124,9.625519176598853e-06
2025-02-02 06:55:00,0.002033972806832162,0.0005488078010683251
2025-02-02 07:00:00,0.00199911499624129,0.0014681766569276718
2025-02-02 07:05:00,0.001969052961466048,0.0008619913819983285
2025-02-02 07:10:00,0.001943926323254568,0.0019994541916845067
2025-02-02 07:15:00,0.0019388143417269476,0.0035355107578063354
2025-02-02 07:20:00,0.0019328333030071993,0.0008858552061178281
2025-02-02 07:25:00,0.0019400516514311477,0.0035416764166769066
2025-02-02 07:30:00,0.0019309455412467283,3.877622242523788e-05
2025-02-02 07:35:00,0.001922785584873057,0.002215972400025186
2025-02-02 07:40:00,0.0019174480938163444,0.0007801941168987622
2025-02-02 07:45:00,0.0019213435832051333,0.0021335203407005566
2025-02-02 07:50:00,0.001926986045682802,0.0013650028983845598
2025-02-02 07:55:00,0.0019319031386261384,0.0001612247928530348
2025-02-02 08:00:00,0.00193714270789819,0.0008637221156711106
2025-02-02 08:05:00,0.001951112943863337,0.003323612951589659
2025-02-02 08:10:00,0.001963550619966156,0.0002844720315292013
2025-02-02 08:15:00,0.0019801798963928765,0.0018831211101159007
2025-02-02 08:20:00,0.0019980019912385454,0.0027746062538584926
2025-02-02 08:25:00,0.00201525228879464,0.0013460599193449421
2025-02-02 08:30:00,0.0020375251712953487,0.002484609260468136
2025-02-02 08:35:00,0.002057431272588863,0.0025297532215610152
2025-02-02 08:40:00,0.002075800708695649,0.0009719779231261377
2025-02-02 08:45:00,0.0020894725890382416,0.0002214736351110753
2025-02-02 08:50:00,0.0021074399462414828,0.0021466614495121916
2025-02-02 08:55:00,0.0021237769013682313,0.0004952978964258135
2025-02-02 09:00:00,0.0021402318310930176,0.001892458732788808
2025-02-02 09:05:00,0.002154885907778351,0.0007799105754147089
2025-02-02 09:10:00,0.002165776611524461,0.0015173654236271088
2025-02-02 09:15:00,0.0021683841877685713,0.002623818934012841
2025-02-02 09:20:00,0.0021709653406015795,0.0009742596236768806
2025-02-02 09:25:00,0.002156007019506887,0.0005834559777147296
2025-02-02 09:30:00,0.002144384299797603,0.001044659274946794
2025-02-02 09:35:00,0.0021307412034678283,0.0020141837524673936
2025-02-02 09:40:00,0.0021195606357927595,0.0012708750960460434
2025-02-02 09:45:00,0.0021050706842215983,0.0006175400873616644
2025-02-02 09:50:00,0.0020907223168657807,0.0007273851148835364
2025-02-02 09:55:00,0.0020817771841867504,0.001737122411742022
2025-02-02 10:00:00,0.0020817924348485784,0.0024392610646541573
2025-02-02 10:05:00,0.0020657651669105516,0.0008824249867303995
2025-02-02 10:10:00,0.002057383009926645,0.0019139810191606537
2025-02-02 10:15:00,0.0020448822748995185,5.483119251161668e-05
2025-02-02 10:20:00,0.002029371336538283,0.002415553716039259
2025-02-02 10:25:00,0.0020186483591767574,0.0017605723660443979
2025-02-02 10:30:00,0.0019994797544756796,0.0010365857540293563
2025-02-02 10:35:00,0.0019719552726041667,0.0009720323505901666
2025-02-02 10:40:00,0.001951907020046155,0.0016125862599664284
2025-02-02 10:45:00,0.0019338676545447187,0.00024172222366780602
2025-02-02 10:50:00,0.0019112817442590514,0.0006481038353741072
2025-02-02 10:55:00,0.0018937992046618452,0.001328000040451584
2025-02-02 11:00:00,0.0018794345889928915,0.0021140670506299385
2025-02-02 11:05:00,0.0018789827976217002,0.0028487617503742094
2025-02-02 11:10:00,0.0018766113907507339,0.001027777465516071
2025-02-02 11:15:00,0.0018630587446617547,0.00023188256540259382
2025-02-02 11:20:00,0.001865942602267226,0.003210006353499929
2025-02-02 11:25:00,0.0018988541592045588,0.00486525966179028
2025-02-02 11:30:00,0.0019278038827631797,0.000519667814052251
2025-02-02 11:35:00,0.0019615596548408936,0.0038441742745611027
2025-02-02 11:40:00,0.0019959202038216657,0.003224075871752788
2025-02-02 11:45:00,0.002029002306142202,0.0006083720022530678
2025-02-02 11:50:00,0.002068451075274492,0.0021883848008158666
