open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,ignore
2025-02-03 14:05:00,2551.19,2553.8,2535.91,2541.7,7669.7688,2025-02-03 14:09:59.999,19513438.923871,39712,3692.4769,9395180.368897,0
2025-02-03 14:10:00,2541.7,2564.42,2541.49,2548.27,7867.0514,2025-02-03 14:14:59.999,20068373.335115,37218,4005.5069,10215548.970773,0
2025-02-03 14:15:00,2548.27,2569.68,2546.23,2552.85,5991.6245,2025-02-03 14:19:59.999,15343706.730459,33099,2825.6106,7232167.556482,0
2025-02-03 14:20:00,2552.85,2553.22,2529.39,2537.32,9937.626,2025-02-03 14:24:59.999,25217366.159302,40869,4796.1284,12169605.445983,0
2025-02-03 14:25:00,2537.32,2559.27,2535.0,2557.39,7365.961,2025-02-03 14:29:59.999,18764070.207047,38393,4314.5566,10991902.524994,0
2025-02-03 14:30:00,2557.39,2632.5,2546.75,2626.6,28930.8963,2025-02-03 14:34:59.999,75240752.188597,83531,16158.4386,42013483.749168,0
2025-02-03 14:35:00,2626.41,2642.65,2584.97,2641.44,30662.7477,2025-02-03 14:39:59.999,79962608.044777,88047,15669.8726,40882485.617622,0
2025-02-03 14:40:00,2641.44,2647.11,2608.32,2625.55,21827.888,2025-02-03 14:44:59.999,57302960.860776,77844,10547.3416,27689104.187806,0
2025-02-03 14:45:00,2625.55,2634.15,2599.3,2600.49,25268.6468,2025-02-03 14:49:59.999,65976122.764012,73124,9426.9952,24628215.858342,0
2025-02-03 14:50:00,2600.63,2617.55,2588.44,2596.91,13923.3599,2025-02-03 14:54:59.999,36236008.818314,55284,6367.8862,16570776.974911,0
2025-02-03 14:55:00,2596.76,2628.16,2589.53,2620.58,10751.889,2025-02-03 14:59:59.999,28072436.417622,45556,6401.4894,16721337.315406,0
2025-02-03 15:00:00,2620.57,2625.82,2600.0,2604.08,11346.6875,2025-02-03 15:04:59.999,29644919.833751,53755,5485.1774,14332506.525289,0
2025-02-03 15:05:00,2604.0,2629.89,2603.11,2621.61,11238.6779,2025-02-03 15:09:59.999,29413927.454914,45560,6740.5528,17633014.874082,0
2025-02-03 15:10:00,2621.61,2629.05,2610.73,2621.09,6981.7243,2025-02-03 15:14:59.999,18297309.784356,36218,3351.5093,8782443.75312,0
2025-02-03 15:15:00,2621.09,2644.4,2611.0,2636.34,11420.5781,2025-02-03 15:19:59.999,30052662.201398,44406,6292.2,16559633.367612,0
2025-02-03 15:20:00,2636.34,2684.0,2636.34,2676.59,20729.5143,2025-02-03 15:24:59.999,55201615.688666,52167,11525.1516,30687821.180939,0
2025-02-03 15:25:00,2676.58,2700.98,2660.49,2676.79,25811.8054,2025-02-03 15:29:59.999,69281887.229837,75784,12481.8318,33510915.384501,0
2025-02-03 15:30:00,2676.79,2684.03,2660.0,2682.67,16236.2775,2025-02-03 15:34:59.999,43352209.760733,58616,6522.2079,17417782.629102,0
2025-02-03 15:35:00,2682.67,2688.28,2667.56,2675.37,16190.4796,2025-02-03 15:39:59.999,43339815.124595,57228,7948.9461,21276891.915119,0
2025-02-03 15:40:00,2675.32,2719.99,2670.32,2705.0,18905.334,2025-02-03 15:44:59.999,51036507.37263,63096,8643.7884,23338920.747905,0
2025-02-03 15:45:00,2704.94,2728.0,2696.08,2717.41,20540.604,2025-02-03 15:49:59.999,55771970.01043,65927,8629.4058,23434415.339247,0
2025-02-03 15:50:00,2717.41,2727.34,2685.19,2688.34,17827.2234,2025-02-03 15:54:59.999,48310889.338852,58211,8288.8984,22446179.895184,0
2025-02-03 15:55:00,2688.33,2709.72,2687.29,2700.72,11275.9821,2025-02-03 15:59:59.999,30456702.296024,45670,4720.2726,12746988.54785,0
2025-02-03 16:00:00,2700.73,2715.94,2693.05,2702.01,16391.0174,2025-02-03 16:04:59.999,44304682.389332,56153,6535.2069,17665069.086161,0
2025-02-03 16:05:00,2702.0,2703.5,2678.39,2684.56,12199.5313,2025-02-03 16:09:59.999,32796291.206715,51128,5158.4862,13868742.784685,0
2025-02-03 16:10:00,2684.59,2696.6,2680.01,2696.6,7877.8616,2025-02-03 16:14:59.999,21178988.428239,42518,3447.2154,9266295.069568,0
2025-02-03 16:15:00,2696.59,2708.52,2686.6,2706.48,6957.7682,2025-02-03 16:19:59.999,18764751.367477,40316,3206.0209,8647402.716649,0
2025-02-03 16:20:00,2706.49,2709.99,2695.13,2705.5,6174.6537,2025-02-03 16:24:59.999,16685179.775902,35262,2897.2491,7828341.943573,0
2025-02-03 16:25:00,2705.5,2710.44,2694.45,2698.0,7352.0209,2025-02-03 16:29:59.999,19876811.413208,31666,3466.73,9380111.004346,0
2025-02-03 16:30:00,2698.02,2700.0,2687.92,2698.99,4982.7091,2025-02-03 16:34:59.999,13422002.472081,26299,1887.0556,5083258.118413,0
2025-02-03 16:35:00,2698.99,2707.8,2697.18,2707.8,4818.0969,2025-02-03 16:39:59.999,13024895.55171,18635,2529.1596,6837978.963241,0
2025-02-03 16:40:00,2707.8,2712.64,2701.91,2712.0,4299.7971,2025-02-03 16:44:59.999,11643939.276595,17182,1897.5191,5137733.768732,0
2025-02-03 16:45:00,2711.99,2720.87,2707.18,2711.4,4118.7116,2025-02-03 16:49:59.999,11178387.57795,19705,1845.6375,5009141.972018,0
2025-02-03 16:50:00,2711.39,2733.9,2709.64,2726.4,11307.0169,2025-02-03 16:54:59.999,30839289.437185,26036,7744.8893,21125019.967698,0
2025-02-03 16:55:00,2726.4,2726.4,2705.0,2706.33,6072.754,2025-02-03 16:59:59.999,16491579.47549,20852,2348.1114,6377357.654718,0
2025-02-03 17:00:00,2706.32,2709.21,2684.5,2698.7,7082.8185,2025-02-03 17:04:59.999,19095844.794434,28285,2704.1843,7291524.008172,0
2025-02-03 17:05:00,2698.71,2702.43,2688.01,2699.58,4744.1071,2025-02-03 17:09:59.999,12790135.908089,23801,1847.4978,4981538.893083,0
2025-02-03 17:10:00,2699.58,2699.62,2688.0,2689.54,3237.5925,2025-02-03 17:14:59.999,8719213.742782,17881,1663.6647,4480522.955341,0
2025-02-03 17:15:00,2689.54,2697.47,2684.42,2691.49,3876.8821,2025-02-03 17:19:59.999,10426683.321175,18553,1401.8099,3770361.469446,0
2025-02-03 17:20:00,2691.5,2699.5,2691.5,2696.17,3938.1309,2025-02-03 17:24:59.999,10620922.670117,16478,2636.2928,7110213.857191,0
2025-02-03 17:25:00,2696.17,2703.89,2687.35,2687.36,3220.6861,2025-02-03 17:29:59.999,8683408.664409,13083,1565.4069,4220464.100659,0
2025-02-03 17:30:00,2687.35,2687.82,2680.0,2685.5,4163.8352,2025-02-03 17:34:59.999,11176435.163571,16959,1959.1294,5259882.250404,0
2025-02-03 17:35:00,2685.51,2685.51,2668.06,2673.49,6755.6976,2025-02-03 17:39:59.999,18073123.083906,21586,3247.3855,8684638.95705,0
2025-02-03 17:40:00,2673.5,2684.43,2673.5,2680.68,2907.7904,2025-02-03 17:44:59.999,7791580.298745,14821,1694.9633,4541226.914993,0
2025-02-03 17:45:00,2680.68,2695.5,2679.82,2694.08,6134.559,2025-02-03 17:49:59.999,16497482.146244,18494,3710.049,9977689.961588,0
2025-02-03 17:50:00,2694.08,2718.14,2691.08,2717.0,6169.2041,2025-02-03 17:54:59.999,16673291.822252,24574,3541.8406,9569576.924232,0
2025-02-03 17:55:00,2716.92,2716.92,2693.49,2707.7,9518.6782,2025-02-03 17:59:59.999,25725034.263386,32714,4360.7493,11782257.762612,0
2025-02-03 18:00:00,2707.69,2719.57,2697.12,2717.7,8831.1859,2025-02-03 18:04:59.999,23904286.783034,28146,5296.518,14339896.533152,0
2025-02-03 18:05:00,2717.71,2724.26,2703.1,2708.45,7112.0427,2025-02-03 18:09:59.999,19304968.874767,23269,3124.3262,8483065.167557,0
2025-02-03 18:10:00,2708.46,2712.28,2697.9,2707.53,4762.6555,2025-02-03 18:14:59.999,12883944.258594,17970,2173.5582,5879586.436494,0
2025-02-03 18:15:00,2707.53,2717.2,2703.27,2713.91,3492.4763,2025-02-03 18:19:59.999,9469743.426425,17471,1722.7464,4671534.069604,0
2025-02-03 18:20:00,2713.9,2719.46,2709.09,2714.9,3137.4368,2025-02-03 18:24:59.999,8517558.949766,15128,1663.1578,4514831.670258,0
2025-02-03 18:25:00,2714.91,2727.27,2713.89,2725.08,3173.7566,2025-02-03 18:29:59.999,8637717.069636,15372,1436.8152,3910406.969292,0
2025-02-03 18:30:00,2725.08,2730.85,2715.99,2727.47,3713.2866,2025-02-03 18:34:59.999,10112632.746804,17458,1853.4745,5046819.693125,0
2025-02-03 18:35:00,2727.47,2735.0,2720.0,2727.5,3430.1728,2025-02-03 18:39:59.999,9353080.454486,17623,1553.5078,4236600.962297,0
2025-02-03 18:40:00,2727.49,2731.97,2718.07,2722.95,4925.7899,2025-02-03 18:44:59.999,13429801.173094,16100,2351.7514,6413592.491483,0
2025-02-03 18:45:00,2722.95,2731.23,2716.89,2727.43,3005.5963,2025-02-03 18:49:59.999,8194289.3259,15484,1060.844,2892036.550305,0
2025-02-03 18:50:00,2727.44,2731.28,2725.52,2726.91,2905.4139,2025-02-03 18:54:59.999,7927490.792097,13088,1361.0787,3713849.033682,0
2025-02-03 18:55:00,2726.9,2733.87,2722.24,2732.7,3135.6253,2025-02-03 18:59:59.999,8555805.332413,11770,1251.9633,3416392.735844,0
2025-02-03 19:00:00,2732.7,2743.98,2731.68,2738.49,5838.0049,2025-02-03 19:04:59.999,15988722.201835,21555,2889.4107,7913313.334121,0
2025-02-03 19:05:00,2738.49,2742.85,2728.3,2738.39,3650.1605,2025-02-03 19:09:59.999,9987315.599801,19812,1819.7309,4980212.802866,0
2025-02-03 19:10:00,2738.4,2748.0,2738.22,2745.3,4054.2336,2025-02-03 19:14:59.999,11117990.430906,17751,1542.9178,4232398.221102,0
2025-02-03 19:15:00,2745.3,2762.48,2743.45,2751.07,7746.5097,2025-02-03 19:19:59.999,21326549.226104,22829,3821.8488,10521068.361448,0
2025-02-03 19:20:00,2751.07,2763.62,2738.97,2742.89,6808.8499,2025-02-03 19:24:59.999,18737849.592722,25015,2821.1574,7766362.205489,0
2025-02-03 19:25:00,2742.83,2749.03,2734.67,2735.78,5084.106,2025-02-03 19:29:59.999,13937867.19558,18414,1508.5075,4136978.628622,0
2025-02-03 19:30:00,2735.79,2750.49,2735.31,2748.74,3852.3376,2025-02-03 19:34:59.999,10561355.56968,17879,2041.8708,5598047.390279,0
2025-02-03 19:35:00,2748.74,2753.4,2742.99,2746.59,4759.0823,2025-02-03 19:39:59.999,13087103.830125,18154,2744.1423,7547269.961987,0
2025-02-03 19:40:00,2746.57,2751.7,2742.32,2749.11,2950.1359,2025-02-03 19:44:59.999,8103173.311765,14489,1690.9245,4644362.096111,0
2025-02-03 19:45:00,2749.12,2768.71,2747.39,2766.83,4655.4577,2025-02-03 19:49:59.999,12836733.795695,22591,2371.5175,6540028.055723,0
2025-02-03 19:50:00,2766.83,2770.26,2759.0,2761.91,4896.7891,2025-02-03 19:54:59.999,13535993.517665,24217,1966.3075,5435571.807379,0
2025-02-03 19:55:00,2761.91,2765.7,2758.9,2764.23,4256.5832,2025-02-03 19:59:59.999,11758146.11272,15372,2493.1566,6888490.083741,0
2025-02-03 20:00:00,2764.21,2764.51,2742.74,2747.33,6209.816,2025-02-03 20:04:59.999,17092371.474172,23932,2220.3455,6110297.673253,0
2025-02-03 20:05:00,2747.34,2748.67,2708.71,2717.79,10005.644,2025-02-03 20:09:59.999,27265366.077082,31487,3917.8123,10668456.052485,0
2025-02-03 20:10:00,2717.79,2732.44,2715.67,2725.89,3817.4379,2025-02-03 20:14:59.999,10409143.195854,17929,1974.1228,5381953.223541,0
2025-02-03 20:15:00,2725.89,2734.68,2720.5,2722.27,2940.0234,2025-02-03 20:19:59.999,8023973.691884,15929,1885.1425,5145989.897888,0
2025-02-03 20:20:00,2722.27,2740.74,2721.99,2740.44,2607.9712,2025-02-03 20:24:59.999,7130930.979012,16659,1495.6444,4088212.414311,0
2025-02-03 20:25:00,2740.44,2740.61,2728.09,2731.79,2288.266,2025-02-03 20:29:59.999,6256681.690968,14130,833.4489,2278556.702612,0
2025-02-03 20:30:00,2731.8,2738.31,2728.09,2730.0,3369.8027,2025-02-03 20:34:59.999,9207046.870978,16181,991.0149,2707846.479747,0
2025-02-03 20:35:00,2730.01,2737.93,2721.0,2721.6,3142.7973,2025-02-03 20:39:59.999,8575738.977606,13972,982.5023,2682058.321838,0
2025-02-03 20:40:00,2721.6,2726.72,2709.7,2712.13,3340.6699,2025-02-03 20:44:59.999,9076338.346567,15653,1552.5678,4219211.931892,0
2025-02-03 20:45:00,2712.13,2719.41,2706.22,2713.69,3456.0792,2025-02-03 20:49:59.999,9373781.783131,16154,1758.003,4768429.357492,0
2025-02-03 20:50:00,2713.69,2718.77,2707.2,2709.31,2369.3928,2025-02-03 20:54:59.999,6426970.330776,17055,1336.3985,3625102.185415,0
2025-02-03 20:55:00,2709.31,2709.48,2695.61,2704.12,5416.9571,2025-02-03 20:59:59.999,14635472.435432,19910,2589.7536,6996896.295588,0
2025-02-03 21:00:00,2704.2,2717.98,2702.64,2709.52,2319.8866,2025-02-03 21:04:59.999,6291245.015114,18100,1243.5852,3372539.610983,0
2025-02-03 21:05:00,2709.52,2715.5,2700.15,2703.75,2416.7928,2025-02-03 21:09:59.999,6543473.931628,14475,1149.5621,3112358.608886,0
2025-02-03 21:10:00,2703.76,2712.0,2703.75,2711.4,1458.7431,2025-02-03 21:14:59.999,3950493.197815,8939,837.6351,2268352.762045,0
2025-02-03 21:15:00,2711.4,2713.24,2702.51,2707.36,1854.2354,2025-02-03 21:19:59.999,5018648.682629,10715,996.415,2696098.424018,0
2025-02-03 21:20:00,2707.33,2722.49,2704.93,2720.66,2418.8667,2025-02-03 21:24:59.999,6565483.344799,15640,1400.0062,3800863.87255,0
2025-02-03 21:25:00,2720.6,2727.8,2715.1,2720.53,2635.3329,2025-02-03 21:29:59.999,7173201.804644,10558,1796.5074,4890283.77186,0
2025-02-03 21:30:00,2720.52,2734.3,2718.8,2724.61,3157.5076,2025-02-03 21:34:59.999,8607999.390491,13325,2251.9493,6139141.975235,0
2025-02-03 21:35:00,2724.61,2757.43,2723.66,2745.35,7914.8299,2025-02-03 21:39:59.999,21722662.609846,21338,5257.2845,14424764.501725,0
2025-02-03 21:40:00,2745.13,2747.58,2731.65,2736.3,2342.0706,2025-02-03 21:44:59.999,6418675.447778,10316,1133.7812,3107539.137609,0
2025-02-03 21:45:00,2736.3,2751.71,2736.3,2750.51,1883.8302,2025-02-03 21:49:59.999,5174029.88732,11161,1072.3381,2944581.294742,0
2025-02-03 21:50:00,2750.5,2796.1,2750.08,2787.14,14060.0268,2025-02-03 21:54:59.999,39132553.770084,33899,9056.2977,25213469.948306,0
2025-02-03 21:55:00,2787.15,2819.99,2784.5,2817.69,12182.3839,2025-02-03 21:59:59.999,34135075.191197,32971,7843.972,21979043.367769,0
2025-02-03 22:00:00,2817.62,2840.67,2810.8,2831.02,20195.2373,2025-02-03 22:04:59.999,57006280.216077,54927,10677.0487,30142139.587581,0
2025-02-03 22:05:00,2831.04,2875.0,2828.96,2868.98,19327.2186,2025-02-03 22:09:59.999,55120525.993334,52619,10935.0464,31187323.68323,0
2025-02-03 22:10:00,2868.99,2883.76,2847.58,2853.52,14812.8085,2025-02-03 22:14:59.999,42421399.794824,38566,7717.2052,22099965.608994,0
2025-02-03 22:15:00,2853.51,2868.17,2824.9,2861.42,11308.4289,2025-02-03 22:19:59.999,32195598.055748,38967,5764.8024,16414595.876143,0
2025-02-03 22:20:00,2861.41,2891.8,2852.53,2884.05,11970.8577,2025-02-03 22:24:59.999,34429331.041634,31345,5562.7508,16003254.411884,0
2025-02-03 22:25:00,2884.04,2914.59,2882.77,2911.92,16308.4113,2025-02-03 22:29:59.999,47274728.675303,34841,9682.0353,28071431.831729,0
2025-02-03 22:30:00,2912.58,2921.0,2886.01,2897.61,11976.2657,2025-02-03 22:34:59.999,34734259.204962,33518,5665.8938,16433055.574138,0
2025-02-03 22:35:00,2897.62,2897.62,2873.7,2881.03,6323.6051,2025-02-03 22:39:59.999,18243610.333145,19682,3001.2337,8659378.903518,0
2025-02-03 22:40:00,2881.02,2888.44,2877.67,2884.82,4479.8206,2025-02-03 22:44:59.999,12912140.794417,10270,2499.5953,7203255.368855,0
2025-02-03 22:45:00,2884.82,2886.19,2853.52,2863.72,5190.4227,2025-02-03 22:49:59.999,14901176.435296,16278,2650.0608,7611978.371463,0
2025-02-03 22:50:00,2863.71,2877.9,2862.17,2877.22,3374.6847,2025-02-03 22:54:59.999,9682525.341536,10903,1963.3911,5633692.73745,0
2025-02-03 22:55:00,2877.21,2885.84,2865.33,2870.0,3660.3269,2025-02-03 22:59:59.999,10535980.6822,10399,1453.6043,4183196.893427,0
2025-02-03 23:00:00,2870.0,2881.95,2861.18,2878.49,5886.8236,2025-02-03 23:04:59.999,16920529.87907,24152,3564.5358,10248160.7595,0
2025-02-03 23:05:00,2878.5,2884.99,2870.86,2881.21,4151.2985,2025-02-03 23:09:59.999,11939560.506975,15513,2417.8089,6953863.27077,0
2025-02-03 23:10:00,2881.22,2889.95,2874.99,2883.41,4058.2727,2025-02-03 23:14:59.999,11701267.812514,14605,2076.9153,5988623.57261,0
2025-02-03 23:15:00,2883.41,2894.0,2881.71,2890.57,3638.5383,2025-02-03 23:19:59.999,10507974.094528,13949,2445.3327,7061783.167807,0
2025-02-03 23:20:00,2890.56,2892.17,2874.56,2877.5,3717.4145,2025-02-03 23:24:59.999,10725936.269768,12310,1124.7828,3245249.334428,0
2025-02-03 23:25:00,2877.5,2877.86,2864.09,2868.99,3702.194,2025-02-03 23:29:59.999,10627322.904531,12310,1656.177,4753273.828541,0
2025-02-03 23:30:00,2869.0,2873.88,2861.46,2865.38,2973.4927,2025-02-03 23:34:59.999,8522782.257066,12703,871.7501,2498715.000188,0
2025-02-03 23:35:00,2865.38,2866.41,2852.61,2855.56,3875.5945,2025-02-03 23:39:59.999,11080590.692988,13685,1649.7442,4716580.289434,0
2025-02-03 23:40:00,2855.56,2876.11,2855.56,2869.39,4149.4182,2025-02-03 23:44:59.999,11902980.519326,10779,2610.5913,7486350.570984,0
2025-02-03 23:45:00,2869.35,2878.7,2867.99,2872.4,2434.0849,2025-02-03 23:49:59.999,6995561.349655,11077,908.9341,2612196.297773,0
2025-02-03 23:50:00,2872.39,2878.0,2871.54,2873.07,1219.7111,2025-02-03 23:54:59.999,3507514.526643,6968,543.7769,1563741.680642,0
2025-02-03 23:55:00,2873.09,2883.0,2872.9,2879.9,2476.2392,2025-02-03 23:59:59.999,7129542.542344,7293,1516.106,4364789.607208,0
2025-02-04 00:00:00,2879.89,2883.95,2870.27,2879.05,3310.6809,2025-02-04 00:04:59.999,9523743.903722,11059,972.1725,2796606.254695,0
2025-02-04 00:05:00,2879.07,2888.5,2871.42,2882.88,5165.8513,2025-02-04 00:09:59.999,14877470.945473,14274,2748.2663,7916055.586183,0
2025-02-04 00:10:00,2882.88,2883.4,2872.25,2873.33,2836.2877,2025-02-04 00:14:59.999,8162382.178894,13386,1056.9906,3042003.555145,0
2025-02-04 00:15:00,2873.33,2880.73,2871.09,2871.34,2109.1701,2025-02-04 00:19:59.999,6063137.755884,11492,898.2957,2582178.635668,0
2025-02-04 00:20:00,2871.33,2883.99,2859.9,2862.75,3409.4267,2025-02-04 00:24:59.999,9790498.205933,13931,1370.0863,3936430.34039,0
2025-02-04 00:25:00,2862.75,2865.32,2856.72,2865.3,3053.7681,2025-02-04 00:29:59.999,8737226.650839,11702,1281.3915,3666608.465888,0
2025-02-04 00:30:00,2865.22,2865.22,2852.0,2859.76,3934.5527,2025-02-04 00:34:59.999,11241945.125691,13760,1643.9867,4697159.509056,0
2025-02-04 00:35:00,2859.76,2866.63,2856.3,2860.2,2573.7378,2025-02-04 00:39:59.999,7362891.427063,10954,1061.0792,3035304.535715,0
2025-02-04 00:40:00,2860.19,2868.15,2856.28,2866.22,1665.791,2025-02-04 00:44:59.999,4770179.36774,8886,682.2388,1953847.843487,0
2025-02-04 00:45:00,2866.22,2870.5,2856.28,2856.29,1611.1874,2025-02-04 00:49:59.999,4615020.273153,9429,476.8197,1366447.920677,0
2025-02-04 00:50:00,2856.28,2856.29,2844.17,2849.78,4437.9076,2025-02-04 00:54:59.999,12646024.221789,15649,1524.9437,4345281.736651,0
2025-02-04 00:55:00,2849.7,2850.4,2838.94,2840.95,4645.857,2025-02-04 00:59:59.999,13209337.309726,12833,1585.7523,4508326.634308,0
2025-02-04 01:00:00,2840.95,2849.24,2838.94,2841.99,2855.8207,2025-02-04 01:04:59.999,8125061.382001,11433,1561.3062,4442021.10988,0
2025-02-04 01:05:00,2842.0,2851.0,2834.14,2849.0,3387.7885,2025-02-04 01:09:59.999,9630067.822072,12984,1848.5143,5255495.84459,0
2025-02-04 01:10:00,2849.0,2854.99,2835.68,2835.86,6369.7607,2025-02-04 01:14:59.999,18134826.257817,11812,2753.5905,7843979.376488,0
2025-02-04 01:15:00,2835.85,2848.25,2834.7,2842.09,1667.4614,2025-02-04 01:19:59.999,4740166.98173,11228,907.377,2579311.397925,0
2025-02-04 01:20:00,2842.09,2848.18,2839.2,2845.73,1242.2579,2025-02-04 01:24:59.999,3533412.55681,10140,476.8715,1356273.841484,0
2025-02-04 01:25:00,2845.64,2853.26,2839.71,2852.21,2145.2764,2025-02-04 01:29:59.999,6103404.18521,8234,1051.9173,2994668.761831,0
2025-02-04 01:30:00,2852.2,2854.0,2842.85,2846.89,2413.7516,2025-02-04 01:34:59.999,6876982.526109,12501,1019.0499,2903363.42774,0
2025-02-04 01:35:00,2846.9,2861.04,2842.59,2856.5,2606.5394,2025-02-04 01:39:59.999,7429154.529713,11572,1392.6601,3971422.465058,0
2025-02-04 01:40:00,2856.5,2860.98,2851.25,2855.59,1977.2965,2025-02-04 01:44:59.999,5649242.176866,9002,1057.8976,3022485.730791,0
2025-02-04 01:45:00,2855.59,2858.29,2848.92,2849.06,3552.6988,2025-02-04 01:49:59.999,10137153.725349,11565,1128.438,3220528.519918,0
2025-02-04 01:50:00,2849.07,2849.25,2841.77,2848.34,2484.0281,2025-02-04 01:54:59.999,7067445.760239,8933,1010.8543,2875908.514326,0
2025-02-04 01:55:00,2848.33,2854.5,2843.49,2853.79,1265.5742,2025-02-04 01:59:59.999,3606384.585992,7130,782.1778,2229126.133315,0
2025-02-04 02:00:00,2853.79,2858.53,2850.0,2854.27,1898.9877,2025-02-04 02:04:59.999,5420953.514019,10108,1024.1689,2924061.400945,0
2025-02-04 02:05:00,2854.28,2855.28,2842.8,2847.0,2615.0913,2025-02-04 02:09:59.999,7445248.127742,9718,1038.9502,2957149.501154,0
2025-02-04 02:10:00,2847.0,2848.81,2841.2,2843.99,1898.1504,2025-02-04 02:14:59.999,5399376.743836,8876,1037.7626,2951608.729883,0
2025-02-04 02:15:00,2844.0,2845.0,2835.66,2844.57,1783.0915,2025-02-04 02:19:59.999,5061483.264376,9085,769.9451,2185352.579265,0
2025-02-04 02:20:00,2844.56,2846.9,2838.1,2839.74,1447.9926,2025-02-04 02:24:59.999,4115866.123131,7933,563.768,1602647.600348,0
2025-02-04 02:25:00,2839.8,2844.46,2831.72,2842.49,1924.1563,2025-02-04 02:29:59.999,5457726.955686,9700,815.9636,2314274.250909,0
2025-02-04 02:30:00,2842.5,2846.44,2836.8,2845.11,1951.8897,2025-02-04 02:34:59.999,5547075.536846,10235,996.8042,2832662.405541,0
2025-02-04 02:35:00,2845.1,2845.74,2832.16,2832.16,1962.5783,2025-02-04 02:39:59.999,5572854.019776,8751,925.4147,2628645.868373,0
2025-02-04 02:40:00,2832.16,2833.0,2825.64,2827.4,2546.2703,2025-02-04 02:44:59.999,7204645.056955,9411,637.7628,1804295.282661,0
2025-02-04 02:45:00,2827.41,2831.76,2821.22,2825.31,2483.545,2025-02-04 02:49:59.999,7019833.128675,10959,966.1721,2731022.839355,0
2025-02-04 02:50:00,2825.24,2825.24,2810.95,2810.95,3819.6178,2025-02-04 02:54:59.999,10764224.623344,11128,1745.7972,4919257.607156,0
2025-02-04 02:55:00,2810.96,2813.14,2800.99,2801.8,4861.4983,2025-02-04 02:59:59.999,13647949.336103,12831,2300.0839,6458634.650958,0
2025-02-04 03:00:00,2801.73,2805.58,2793.31,2795.72,8971.2949,2025-02-04 03:04:59.999,25126077.548506,17260,4359.3396,12212056.130467,0
2025-02-04 03:05:00,2795.72,2808.97,2795.72,2807.08,4851.5164,2025-02-04 03:09:59.999,13595670.477876,12983,2891.0144,8103602.987831,0
2025-02-04 03:10:00,2807.08,2815.9,2806.69,2811.99,2315.4213,2025-02-04 03:14:59.999,6512427.936276,9044,1128.651,3174258.719467,0
2025-02-04 03:15:00,2812.0,2813.8,2805.5,2807.89,2267.5074,2025-02-04 03:19:59.999,6372439.661824,9094,818.8847,2301168.234676,0
2025-02-04 03:20:00,2807.89,2809.77,2800.0,2800.5,2388.7985,2025-02-04 03:24:59.999,6698296.956925,8953,791.5295,2219356.649498,0
2025-02-04 03:25:00,2800.5,2805.45,2797.2,2798.18,5312.568,2025-02-04 03:29:59.999,14880426.997852,10829,2618.1364,7335034.525942,0
2025-02-04 03:30:00,2798.18,2807.0,2793.88,2796.48,2211.0906,2025-02-04 03:34:59.999,6192669.755726,10752,774.0987,2168242.948029,0
2025-02-04 03:35:00,2796.48,2802.41,2792.22,2798.02,2436.5103,2025-02-04 03:39:59.999,6813958.837816,10997,930.6349,2602979.81476,0
2025-02-04 03:40:00,2798.02,2808.89,2798.01,2806.15,2300.5899,2025-02-04 03:44:59.999,6453123.168541,8945,1178.1502,3304958.269352,0
2025-02-04 03:45:00,2806.14,2806.92,2796.71,2796.71,1767.8962,2025-02-04 03:49:59.999,4953740.673394,9195,648.565,1817191.433893,0
2025-02-04 03:50:00,2796.7,2805.0,2796.7,2804.53,1362.3421,2025-02-04 03:54:59.999,3816756.541264,6281,610.0306,1709020.905546,0
2025-02-04 03:55:00,2804.54,2811.86,2803.82,2811.0,1910.9945,2025-02-04 03:59:59.999,5367587.383155,5934,1056.1698,2965906.751079,0
2025-02-04 04:00:00,2810.99,2821.99,2810.53,2818.26,3685.2634,2025-02-04 04:04:59.999,10380857.016474,10855,2319.869,6533828.320598,0
2025-02-04 04:05:00,2818.25,2826.26,2816.59,2822.61,2525.2586,2025-02-04 04:09:59.999,7123645.456264,12206,1165.845,3288383.600436,0
2025-02-04 04:10:00,2822.62,2836.68,2817.36,2834.28,3739.4936,2025-02-04 04:14:59.999,10573717.193118,14494,1913.0592,5409632.80621,0
2025-02-04 04:15:00,2834.27,2834.27,2823.14,2828.0,2609.7264,2025-02-04 04:19:59.999,7380693.904,15388,1067.8029,3019690.982277,0
2025-02-04 04:20:00,2827.99,2827.99,2817.58,2821.27,2062.4551,2025-02-04 04:24:59.999,5821843.031905,11818,1049.8145,2963210.107491,0
2025-02-04 04:25:00,2821.27,2827.49,2820.03,2822.54,1188.2913,2025-02-04 04:29:59.999,3356157.840053,7321,449.6781,1269709.075516,0
2025-02-04 04:30:00,2822.54,2823.4,2812.79,2822.14,2507.6938,2025-02-04 04:34:59.999,7066271.331923,12027,1182.7395,3332696.74055,0
2025-02-04 04:35:00,2822.12,2830.76,2813.99,2814.0,1952.7892,2025-02-04 04:39:59.999,5512882.274886,12013,1012.22,2857857.79371,0
2025-02-04 04:40:00,2814.0,2821.73,2810.09,2810.32,2257.661,2025-02-04 04:44:59.999,6358072.648482,10860,1089.2795,3067566.829362,0
2025-02-04 04:45:00,2810.32,2814.5,2799.22,2800.28,2748.2024,2025-02-04 04:49:59.999,7707045.400441,10585,1095.1889,3071489.664859,0
