open_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote
2024-01-24 15:20:00,2230.38,2233.59,2228.81,2230.2,1361.5038,3037999.389219,3800,699.2637,1560246.88564
2024-01-24 15:25:00,2230.19,2233.47,2228.27,2233.46,982.8717,2192548.037005,2827,495.2804,1104904.157536
2024-01-24 15:30:00,2233.46,2234.22,2224.71,2226.97,1321.7468,2947057.208331,3471,567.9459,1266356.501206
2024-01-24 15:35:00,2226.98,2232.34,2226.63,2232.34,1139.3883,2540729.646703,3216,750.3064,1672842.716422
2024-01-24 15:40:00,2232.34,2239.39,2231.51,2237.16,2339.5034,5233219.351939,4276,947.4579,2118688.886748
2024-01-24 15:45:00,2237.16,2239.86,2233.84,2239.76,1477.7536,3305541.23379,3610,761.1527,1702572.353609
2024-01-24 15:50:00,2239.76,2240.33,2233.36,2233.72,1305.2067,2920125.660174,3362,602.6414,1348462.919619
2024-01-24 15:55:00,2233.73,2235.23,2232.76,2234.88,756.3779,1689730.780774,2046,345.0177,770801.718979
2024-01-24 16:00:00,2234.89,2234.89,2232.52,2234.01,1149.0291,2566508.486018,2635,417.1662,931691.216409
2024-01-24 16:05:00,2234.01,2234.01,2228.21,2229.76,956.5637,2133209.341052,2585,364.2579,812141.436064
2024-01-24 16:10:00,2229.76,2231.19,2227.72,2229.08,984.8669,2195822.214264,2421,530.098,1181901.303077
2024-01-24 16:15:00,2229.08,2230.4,2226.23,2228.58,1057.8112,2357368.901852,3288,415.7662,926632.628928
2024-01-24 16:20:00,2228.59,2232.0,2227.12,2231.55,1005.2773,2241209.237181,2801,583.5487,1301013.207385
2024-01-24 16:25:00,2231.55,2233.99,2231.0,2233.99,695.5326,1552764.130462,1766,328.421,733152.416701
2024-01-24 16:30:00,2233.99,2238.45,2233.98,2233.99,1357.462,3036125.833628,2953,582.6485,1303076.774121
2024-01-24 16:35:00,2233.99,2234.0,2230.16,2230.17,683.1841,1524740.978574,2028,302.0111,673997.028093
2024-01-24 16:40:00,2230.16,2231.38,2228.12,2231.37,838.5622,1870088.018829,1573,598.2433,1334342.334183
2024-01-24 16:45:00,2231.37,2241.11,2230.88,2238.41,1425.997,3189314.785398,2930,936.2348,2093738.587643
2024-01-24 16:50:00,2238.41,2243.17,2238.4,2241.65,1719.0352,3854166.22873,3475,1019.5075,2285785.921412
2024-01-24 16:55:00,2241.64,2244.52,2240.39,2241.8,2133.2793,4783825.518263,3280,1173.2498,2631365.924008
2024-01-24 17:00:00,2241.79,2242.6,2237.65,2241.46,1269.51,2843465.989351,2955,681.3335,1526114.883169
2024-01-24 17:05:00,2241.46,2241.46,2238.01,2238.1,670.1222,1500399.161819,1768,269.2123,602791.356984
2024-01-24 17:10:00,2238.11,2240.2,2237.65,2237.65,686.1201,1536057.213998,1796,226.1879,506354.416017
2024-01-24 17:15:00,2237.65,2238.16,2233.0,2233.72,972.8041,2174019.013102,2541,426.0684,952187.997314
2024-01-24 17:20:00,2233.72,2239.36,2232.38,2239.35,774.6665,1731791.599373,2028,482.0217,1077928.247308
2024-01-24 17:25:00,2239.35,2240.4,2233.19,2235.49,1142.2783,2553915.085174,2151,444.0486,992641.403104
2024-01-24 17:30:00,2235.5,2235.72,2232.0,2233.89,1228.685,2744860.061218,2490,381.4547,852135.319509
2024-01-24 17:35:00,2233.9,2241.69,2233.89,2239.12,1153.9161,2583108.976609,2723,666.5964,1491978.646367
2024-01-24 17:40:00,2239.11,2241.62,2239.11,2240.99,787.4434,1764179.30228,1932,592.2541,1326846.711371
2024-01-24 17:45:00,2240.99,2241.4,2235.0,2235.01,686.1163,1536075.954704,1955,296.6293,664180.419065
2024-01-24 17:50:00,2235.0,2236.2,2231.57,2234.38,1203.2286,2687653.921966,2776,515.7918,1152214.134352
2024-01-24 17:55:00,2234.38,2237.49,2233.5,2237.04,865.5941,1934789.601813,2071,503.1298,1124681.656344
2024-01-24 18:00:00,2237.05,2237.38,2230.88,2232.0,1227.7179,2742383.845817,2576,533.7438,1192202.315894
2024-01-24 18:05:00,2232.0,2232.25,2224.09,2224.09,2006.3593,4469571.581254,3860,880.4941,1961895.362605
2024-01-24 18:10:00,2224.1,2226.68,2221.02,2221.44,2067.196,4597339.911433,4225,828.0594,1841543.155668
2024-01-24 18:15:00,2221.44,2225.01,2219.58,2221.36,1359.8202,3022000.314084,3450,719.628,1599532.834414
2024-01-24 18:20:00,2221.37,2221.66,2203.32,2205.2,9150.4606,20212725.423875,14047,4263.3269,9416525.444288
2024-01-24 18:25:00,2205.2,2219.21,2205.2,2217.81,2188.82,4846047.181341,5179,1405.7516,3111780.724743
2024-01-24 18:30:00,2217.8,2223.74,2216.88,2219.37,1590.1383,3529852.372074,4241,730.285,1621295.67962
2024-01-24 18:35:00,2219.38,2221.96,2219.0,2219.16,879.6946,1953398.451502,2711,464.0109,1030254.358775
2024-01-24 18:40:00,2219.16,2221.61,2218.61,2220.0,935.5068,2076723.661483,2208,564.301,1252679.681329
2024-01-24 18:45:00,2220.01,2220.28,2216.12,2217.73,993.3171,2203306.016839,2272,540.8569,1199639.888154
2024-01-24 18:50:00,2217.74,2221.48,2215.04,2215.99,1705.027,3780339.576765,2476,550.6048,1221404.407133
2024-01-24 18:55:00,2215.99,2217.22,2213.67,2216.96,1617.4969,3582626.623769,2648,904.3049,2002829.454892
2024-01-24 19:00:00,2216.96,2218.57,2211.23,2216.55,991.5732,2196260.292699,2603,449.2622,995177.288956
2024-01-24 19:05:00,2216.56,2218.78,2216.08,2216.26,664.3365,1473173.87289,1923,352.1096,780838.173465
2024-01-24 19:10:00,2216.25,2219.95,2215.91,2218.68,638.4008,1416056.038931,1536,420.9507,933735.005254
2024-01-24 19:15:00,2218.69,2219.95,2215.0,2216.04,448.5744,994640.061432,1495,217.0248,481244.370679
2024-01-24 19:20:00,2216.03,2219.18,2214.77,2214.87,1035.2043,2294689.860957,2346,479.6444,1063029.978254
2024-01-24 19:25:00,2214.87,2217.9,2214.87,2217.83,572.36,1268603.793259,1716,341.8724,757689.598312
2024-01-24 19:30:00,2217.83,2221.93,2216.97,2218.11,658.1958,1460521.766706,2156,269.6362,598333.070066
2024-01-24 19:35:00,2218.11,2218.11,2214.88,2216.38,713.2807,1580848.992957,1737,360.8022,799535.002357
2024-01-24 19:40:00,2216.37,2217.51,2210.77,2211.26,1432.2647,3170174.503103,2626,596.4088,1319949.209459
2024-01-24 19:45:00,2211.27,2211.94,2206.05,2209.3,1436.764,3174088.094896,3486,595.349,1315189.273665
2024-01-24 19:50:00,2209.29,2212.34,2208.72,2212.25,832.3577,1839672.937244,1950,532.1293,1175961.267861
2024-01-24 19:55:00,2212.25,2215.74,2210.48,2213.13,1503.2659,3326984.101873,2780,938.5822,2077193.846063
2024-01-24 20:00:00,2213.13,2223.17,2211.46,2217.43,2278.8506,5054358.687489,4432,1396.3905,3097196.820242
2024-01-24 20:05:00,2217.43,2224.99,2216.14,2224.69,1729.2543,3838198.194088,3660,1042.3254,2313747.841167
2024-01-24 20:10:00,2224.69,2225.87,2220.43,2220.44,1452.851,3230467.056634,3811,831.7732,1849608.770817
2024-01-24 20:15:00,2220.44,2221.53,2216.58,2218.19,1196.5388,2654311.075268,2659,425.4323,943671.63921
2024-01-24 20:20:00,2218.2,2221.17,2215.09,2217.17,1182.4183,2623229.056093,2975,749.726,1663632.352762
2024-01-24 20:25:00,2217.16,2218.43,2215.89,2218.12,582.2433,1290942.827139,1494,304.9804,676207.622346
2024-01-24 20:30:00,2218.12,2218.54,2209.13,2210.39,1195.2272,2645640.236508,3214,487.4787,1079075.223754
2024-01-24 20:35:00,2210.39,2214.69,2209.05,2212.86,1470.6845,3253256.646133,2618,837.0662,1851752.563743
2024-01-24 20:40:00,2212.85,2213.67,2206.08,2207.29,1774.836,3920741.482085,3498,790.9317,1747332.918835
2024-01-24 20:45:00,2207.29,2207.29,2197.52,2198.58,4657.8094,10253275.099119,8450,1602.5528,3526940.052024
2024-01-24 20:50:00,2198.57,2205.57,2196.12,2202.64,2187.7119,4814907.057161,5776,1192.4071,2624677.960684
2024-01-24 20:55:00,2202.63,2204.81,2197.71,2200.33,2124.5072,4676740.55967,3978,1044.7524,2299771.889132
2024-01-24 21:00:00,2200.33,2205.78,2199.43,2204.08,2111.2857,4650064.493098,3949,1077.2376,2372291.834591
2024-01-24 21:05:00,2204.09,2207.54,2202.77,2205.91,1006.0743,2218414.383951,2508,544.3043,1200276.842301
2024-01-24 21:10:00,2205.9,2211.6,2203.51,2210.76,2493.898,5504614.616287,3514,1157.1616,2554346.315438
2024-01-24 21:15:00,2210.77,2210.77,2207.2,2209.67,786.9432,1738150.412931,2396,348.6601,770066.894211
2024-01-24 21:20:00,2209.66,2211.63,2208.49,2210.78,745.5966,1647794.335298,2232,422.9135,934643.14923
2024-01-24 21:25:00,2210.77,2217.19,2210.57,2214.15,1660.1317,3676666.653171,3417,891.8493,1975090.967653
2024-01-24 21:30:00,2214.14,2214.39,2211.7,2212.2,762.7595,1688066.379883,1898,449.1131,993862.54181
2024-01-24 21:35:00,2212.2,2212.47,2210.0,2210.95,666.8498,1474381.258381,1788,328.512,726251.963019
2024-01-24 21:40:00,2210.95,2215.83,2209.8,2214.44,905.3522,2003175.991004,2014,556.4533,1231192.109995
2024-01-24 21:45:00,2214.45,2214.95,2212.07,2212.69,583.3769,1291184.138716,1518,316.1228,699635.047914
2024-01-24 21:50:00,2212.7,2214.26,2210.68,2214.11,408.1555,902985.126237,1335,185.5261,410496.887969
2024-01-24 21:55:00,2214.12,2217.3,2213.13,2217.29,468.7677,1038413.238723,1609,332.7089,737040.057699
2024-01-24 22:00:00,2217.3,2218.0,2214.21,2215.66,671.596,1488444.714371,2143,315.5085,699193.72187
2024-01-24 22:05:00,2215.65,2216.08,2213.42,2216.07,537.0117,1189222.531894,1243,287.4007,636427.117513
2024-01-24 22:10:00,2216.08,2221.4,2216.07,2219.72,1050.9173,2331451.422752,2401,612.3323,1358371.578785
2024-01-24 22:15:00,2219.72,2220.99,2218.69,2219.92,670.3478,1488065.334864,1811,399.7206,887351.743297
2024-01-24 22:20:00,2219.92,2222.4,2219.5,2221.6,712.6502,1582910.233324,1816,411.915,914877.434178
2024-01-24 22:25:00,2221.59,2223.77,2219.93,2220.36,863.8899,1919080.475018,1784,379.4282,842808.367527
2024-01-24 22:30:00,2220.35,2223.7,2220.35,2220.76,552.0607,1226751.386876,1268,252.9883,562179.233278
2024-01-24 22:35:00,2220.77,2222.82,2220.76,2222.74,486.374,1080876.716961,909,305.5607,679038.239013
2024-01-24 22:40:00,2222.74,2222.81,2218.73,2220.77,560.2261,1244009.805251,1418,177.7924,394664.864092
2024-01-24 22:45:00,2220.78,2220.78,2217.0,2218.31,187.0564,415007.619046,1073,72.6244,161084.149696
2024-01-24 22:50:00,2218.3,2220.74,2218.3,2220.74,107.8635,239411.820202,615,66.5337,147685.085452
2024-01-24 22:55:00,2220.74,2221.39,2220.73,2221.38,213.6959,474657.044204,589,92.2198,204831.140434
2024-01-24 23:00:00,2221.38,2224.84,2220.0,2223.5,596.2108,1324807.142179,1802,348.202,773660.80757
2024-01-24 23:05:00,2223.49,2227.96,2223.49,2226.99,655.747,1459361.424441,2109,387.4251,862159.068584
2024-01-24 23:10:00,2226.98,2230.38,2225.43,2226.32,1641.8776,3658453.188166,2852,1127.3587,2512298.183044
2024-01-24 23:15:00,2226.32,2230.76,2224.82,2230.02,685.2284,1526550.011755,2292,378.5342,843336.743851
2024-01-24 23:20:00,2230.02,2235.16,2229.67,2231.57,1571.8461,3509953.383338,3917,916.8337,2047158.916564
2024-01-24 23:25:00,2231.58,2235.09,2230.74,2233.66,1329.8512,2970659.251021,3622,910.6018,2034184.150939
2024-01-24 23:30:00,2233.67,2236.91,2233.13,2234.79,912.5606,2038979.128851,2298,600.7578,1342210.371604
2024-01-24 23:35:00,2234.8,2237.4,2234.08,2236.55,980.8741,2193288.752415,2735,555.0789,1241274.689419
2024-01-24 23:40:00,2236.54,2237.51,2235.0,2237.32,588.8375,1316785.058648,1512,238.2096,532631.037632
2024-01-24 23:45:00,2237.31,2239.2,2235.58,2238.02,763.413,1708305.128324,2476,462.4232,1034833.468792
2024-01-24 23:50:00,2238.01,2239.8,2236.01,2238.0,560.6517,1254759.979403,2161,278.829,623983.624305
2024-01-24 23:55:00,2238.0,2238.0,2233.4,2235.02,869.6404,1943483.737351,1853,210.6722,470715.769849
2024-01-25 00:00:00,2235.02,2235.42,2233.17,2233.26,1098.7355,2454913.848472,2284,388.389,867677.513416
2024-01-25 00:05:00,2233.27,2233.27,2228.87,2231.64,858.2704,1915117.276775,2289,329.0668,734233.615659
2024-01-25 00:10:00,2231.64,2236.2,2231.38,2234.99,708.1515,1582170.605503,2291,365.2069,815953.916419
2024-01-25 00:15:00,2234.98,2238.51,2234.0,2236.64,1053.227,2356076.755404,2532,715.1473,1599698.22005
2024-01-25 00:20:00,2236.65,2236.65,2232.58,2234.45,809.5089,1808965.606331,2062,271.7501,607247.69521
2024-01-25 00:25:00,2234.45,2234.92,2230.44,2231.81,737.2112,1645919.865375,1939,204.4668,456383.217338
2024-01-25 00:30:00,2231.81,2233.55,2231.59,2233.29,535.721,1196057.106436,1659,233.9185,522220.939052
2024-01-25 00:35:00,2233.29,2239.6,2233.28,2236.9,1968.1142,4403304.321499,3818,1021.7009,2285338.780249
2024-01-25 00:40:00,2236.91,2237.66,2235.29,2235.38,804.2532,1798920.310217,1814,393.6036,880397.950117
2024-01-25 00:45:00,2235.39,2235.76,2230.06,2232.56,1213.7137,2708589.235911,2833,556.0161,1240645.920867
2024-01-25 00:50:00,2232.55,2234.76,2228.04,2234.26,1091.1568,2434287.155256,2714,649.1638,1448191.312281
2024-01-25 00:55:00,2234.27,2236.8,2232.94,2234.7,670.5447,1498288.153027,2052,325.1186,726453.184974
2024-01-25 01:00:00,2234.71,2235.39,2228.68,2231.49,670.0929,1494989.522192,2254,215.1156,479784.477618
2024-01-25 01:05:00,2231.5,2232.05,2229.82,2229.83,581.9215,1298252.96439,1592,287.499,641382.037267
2024-01-25 01:10:00,2229.83,2229.83,2227.3,2228.92,528.7858,1178544.595329,1646,233.9227,521316.674543
2024-01-25 01:15:00,2228.92,2229.46,2226.18,2227.64,376.8238,839311.85059,1410,211.0375,470015.385053
2024-01-25 01:20:00,2227.64,2230.12,2226.82,2230.05,353.9483,788706.761135,1368,220.6487,491688.269357
2024-01-25 01:25:00,2230.06,2230.06,2227.01,2227.13,314.8338,701456.163555,1205,84.2351,187698.000738
2024-01-25 01:30:00,2227.12,2228.44,2223.1,2224.88,786.3747,1749513.61856,2327,364.3928,810613.924268
2024-01-25 01:35:00,2224.87,2224.88,2218.75,2223.21,948.5179,2107306.715036,2868,344.6803,765649.029962
2024-01-25 01:40:00,2223.2,2224.12,2220.43,2223.94,782.3129,1738494.869884,2186,454.0864,1009092.620235
2024-01-25 01:45:00,2223.94,2223.94,2216.76,2216.81,1188.3014,2637634.798435,2810,386.3167,857460.969024
2024-01-25 01:50:00,2216.81,2216.98,2210.03,2211.1,5185.215,11476000.824349,5312,2901.0769,6419800.317112
2024-01-25 01:55:00,2211.11,2215.35,2209.28,2213.32,900.7338,1992182.35015,2189,445.0775,984395.865174
2024-01-25 02:00:00,2213.32,2218.71,2213.21,2216.82,910.0494,2016722.901979,2165,505.8671,1120898.0791
2024-01-25 02:05:00,2216.82,2217.8,2213.67,2216.67,385.5103,854218.936931,1713,227.1579,503401.503556
2024-01-25 02:10:00,2216.68,2216.74,2212.85,2215.07,403.5484,893830.241753,1245,159.1681,352487.495228
2024-01-25 02:15:00,2215.06,2217.03,2215.06,2215.61,476.7136,1056496.360198,1474,213.6638,473481.887099
2024-01-25 02:20:00,2215.61,2216.96,2213.8,2216.39,478.4177,1059968.335796,1366,201.9847,447502.305898
2024-01-25 02:25:00,2216.39,2217.27,2216.12,2217.2,383.7262,850674.511153,1061,143.328,317717.007903
2024-01-25 02:30:00,2217.2,2218.01,2212.19,2215.76,689.2728,1526678.386335,1734,384.2802,851113.61693
2024-01-25 02:35:00,2215.76,2216.43,2211.28,2212.54,721.1008,1596295.310878,1778,339.5339,751747.772444
2024-01-25 02:40:00,2212.55,2213.98,2211.17,2213.41,504.4633,1116047.136902,1750,287.83,636780.871673
2024-01-25 02:45:00,2213.41,2213.66,2210.0,2210.72,566.9228,1253665.862008,1738,252.7768,558903.407051
2024-01-25 02:50:00,2210.72,2210.73,2206.32,2207.56,1378.0429,3042829.159349,3113,736.2592,1625651.325432
2024-01-25 02:55:00,2207.55,2209.79,2206.83,2209.64,436.3343,963350.672254,1750,240.1861,530276.480336
2024-01-25 03:00:00,2209.63,2215.12,2209.36,2214.47,782.0925,1731062.678957,2289,638.7635,1413857.232108
2024-01-25 03:05:00,2214.47,2215.18,2211.2,2212.8,366.9933,812276.6363,1502,162.0403,358633.221884
2024-01-25 03:10:00,2212.81,2215.36,2212.09,2214.93,514.3667,1138911.551178,1519,302.3743,669478.863308
2024-01-25 03:15:00,2214.92,2216.2,2211.35,2211.36,644.5577,1427676.539115,1903,239.3507,530143.483582
2024-01-25 03:20:00,2211.36,2215.88,2211.35,2215.78,735.3145,1628164.120845,1812,570.2939,1262776.72796
2024-01-25 03:25:00,2215.78,2221.01,2215.77,2219.24,1039.5602,2306635.567388,2239,581.8724,1291044.847639
2024-01-25 03:30:00,2219.25,2219.74,2217.64,2217.64,298.6741,662658.106783,1236,167.0433,370612.034344
2024-01-25 03:35:00,2217.65,2219.49,2217.25,2219.15,455.3346,1009924.336395,1202,223.7944,496366.145038
2024-01-25 03:40:00,2219.14,2220.51,2218.57,2218.7,514.3601,1141498.365792,1333,338.4548,751089.26398
2024-01-25 03:45:00,2218.69,2218.7,2215.44,2217.23,467.2391,1035858.315079,1801,178.755,396215.995495
2024-01-25 03:50:00,2217.22,2218.99,2216.26,2217.07,339.2256,752152.510596,2262,182.5413,404749.199783
2024-01-25 03:55:00,2217.08,2217.76,2216.41,2216.88,209.8507,465276.748239,988,95.3246,211359.596975
2024-01-25 04:00:00,2216.88,2217.21,2213.67,2216.32,437.4873,969335.178058,1522,241.1646,534399.607914
2024-01-25 04:05:00,2216.31,2218.79,2216.31,2217.04,334.6933,742328.959854,983,197.3729,437740.305681
2024-01-25 04:10:00,2217.05,2217.05,2214.21,2214.95,557.3492,1234782.359218,1343,258.914,573605.192859
2024-01-25 04:15:00,2214.95,2215.84,2214.2,2215.2,362.1566,802300.068134,1067,187.172,414634.389149
2024-01-25 04:20:00,2215.21,2217.62,2215.2,2216.59,469.639,1041081.093043,1274,349.7339,775271.243273
2024-01-25 04:25:00,2216.58,2216.59,2214.7,2215.45,357.5392,792215.058455,1771,158.9897,352258.773241
2024-01-25 04:30:00,2215.45,2215.63,2214.1,2214.1,472.511,1046752.787251,1365,265.2724,587665.806939
2024-01-25 04:35:00,2214.11,2215.69,2212.03,2215.59,372.9753,825641.008606,1420,171.6768,380015.000324
2024-01-25 04:40:00,2215.59,2215.99,2215.05,2215.05,303.8349,673187.40573,945,107.431,238022.296683
2024-01-25 04:45:00,2215.05,2215.06,2209.24,2209.6,554.6305,1226166.866916,1767,167.6071,370473.337434
2024-01-25 04:50:00,2209.59,2213.72,2209.59,2213.42,370.2688,819070.431395,1395,257.7065,570032.82827
2024-01-25 04:55:00,2213.43,2214.39,2212.67,2213.38,307.0763,679726.145992,1270,140.4728,310940.079581
2024-01-25 05:00:00,2213.37,2213.38,2206.43,2207.86,672.5401,1485650.341833,2614,292.4763,646128.607511
2024-01-25 05:05:00,2207.87,2207.92,2205.15,2206.53,760.064,1676961.031592,2274,249.6468,550797.671477
2024-01-25 05:10:00,2206.52,2208.3,2205.84,2206.91,813.6798,1795721.300304,1900,412.5396,910354.27485
2024-01-25 05:15:00,2206.9,2210.24,2206.4,2207.3,590.0829,1303201.812061,2088,288.7452,637704.817636
2024-01-25 05:20:00,2207.3,2207.54,2203.37,2207.12,987.7946,2177983.638571,3032,504.2154,1111668.439391
2024-01-25 05:25:00,2207.12,2208.01,2204.28,2206.75,946.8605,2088758.10001,2339,465.6316,1027229.041739
2024-01-25 05:30:00,2206.76,2209.05,2205.7,2207.27,767.4576,1693797.720555,1865,401.2937,885653.252815
2024-01-25 05:35:00,2207.27,2209.69,2207.02,2207.33,319.8418,706326.073045,1553,150.3841,332095.585779
2024-01-25 05:40:00,2207.33,2209.77,2207.32,2208.31,388.0176,857003.386301,1521,240.7203,531655.226818
2024-01-25 05:45:00,2208.31,2211.6,2208.01,2210.63,656.0161,1449965.669077,1874,404.3252,893595.663029
2024-01-25 05:50:00,2210.63,2211.78,2208.88,2211.45,849.8801,1878183.01556,1910,288.5937,637937.79013
2024-01-25 05:55:00,2211.44,2212.65,2210.76,2210.77,252.0692,557510.916262,1272,170.7807,377710.651866
2024-01-25 06:00:00,2210.76,2213.65,2210.4,2210.56,472.2654,1044661.935479,1650,312.5215,691287.691752
2024-01-25 06:05:00,2210.56,2215.28,2210.56,2213.53,525.6575,1163393.239165,1588,365.976,809963.110414
2024-01-25 06:10:00,2213.54,2216.92,2213.09,2214.73,488.2338,1081364.826406,1622,337.3637,747097.702825
2024-01-25 06:15:00,2214.74,2215.73,2213.0,2213.66,349.0214,772912.382944,1193,171.5491,379904.803729
2024-01-25 06:20:00,2213.67,2214.0,2210.96,2212.34,420.2654,929805.910832,1412,197.1793,436247.796402
2024-01-25 06:25:00,2212.33,2214.0,2211.67,2214.0,432.5337,957094.223197,1422,239.6375,530268.407621
2024-01-25 06:30:00,2213.99,2214.0,2209.59,2211.78,865.0617,1913248.939853,1834,409.8369,906324.748471
2024-01-25 06:35:00,2211.78,2217.03,2211.42,2217.02,1342.5024,2971593.029103,2535,1005.741,2226330.868241
2024-01-25 06:40:00,2217.02,2217.99,2215.06,2217.99,654.7337,1451106.644911,1897,369.4317,818740.758796
2024-01-25 06:45:00,2217.99,2222.6,2217.56,2218.11,1548.5824,3436873.262966,3330,723.6021,1605768.076052
2024-01-25 06:50:00,2218.12,2224.97,2217.22,2223.23,1665.8856,3701014.303971,3227,1294.1436,2875156.320358
2024-01-25 06:55:00,2223.23,2225.66,2223.22,2223.6,741.4505,1649480.266778,1792,418.6615,931370.978417
2024-01-25 07:00:00,2223.6,2223.81,2220.86,2221.3,423.9167,942103.359207,1803,221.6823,492659.572941
2024-01-25 07:05:00,2221.3,2222.64,2219.29,2222.42,601.7084,1336643.309145,1838,434.9283,966164.950747
2024-01-25 07:10:00,2222.42,2223.1,2219.52,2219.63,515.8298,1145887.106218,1801,272.8581,606167.50525
2024-01-25 07:15:00,2219.63,2222.11,2219.49,2221.44,435.8931,967968.001278,1707,244.8154,543610.672156
2024-01-25 07:20:00,2221.44,2222.38,2220.28,2221.5,342.1971,760159.810178,1425,147.5517,327751.878135
2024-01-25 07:25:00,2221.51,2226.26,2221.5,2225.11,888.2714,1976312.411959,1956,552.1859,1228427.587006
2024-01-25 07:30:00,2225.1,2226.44,2222.7,2224.69,565.2189,1257297.968785,2040,227.7156,506528.82046
2024-01-25 07:35:00,2224.68,2224.78,2222.8,2224.47,407.5092,906256.615938,1606,260.332,578939.188365
2024-01-25 07:40:00,2224.47,2224.48,2222.55,2223.78,489.1561,1087614.5871,1599,305.1597,678478.551138
2024-01-25 07:45:00,2223.78,2224.81,2223.45,2224.81,363.3339,808106.097492,1098,182.9509,406931.268032
2024-01-25 07:50:00,2224.81,2224.81,2223.61,2224.8,499.5554,1111226.504539,1360,260.6504,579782.98261
2024-01-25 07:55:00,2224.81,2227.71,2224.8,2227.64,1187.9785,2644570.745911,2120,858.1365,1910129.560264
2024-01-25 08:00:00,2227.64,2229.4,2225.83,2228.17,821.8237,1831069.715985,2510,539.7291,1202491.906367
2024-01-25 08:05:00,2228.16,2231.46,2228.0,2229.46,1754.1126,3910224.450684,3136,845.8675,1885514.412233
2024-01-25 08:10:00,2229.47,2233.76,2228.0,2228.0,2433.3704,5428222.889268,3480,1523.6405,3399456.808236
2024-01-25 08:15:00,2228.0,2229.34,2226.52,2227.3,526.2332,1172442.299932,1932,259.4114,577990.125792
2024-01-25 08:20:00,2227.3,2227.3,2224.35,2225.0,524.1344,1166625.811854,1688,244.7645,544765.112368
2024-01-25 08:25:00,2225.0,2225.5,2223.46,2224.23,596.2698,1326302.254071,1776,254.9277,567007.274739
2024-01-25 08:30:00,2224.23,2224.24,2220.57,2222.15,1189.9611,2644913.181596,2578,529.3539,1176557.075734
2024-01-25 08:35:00,2222.15,2223.75,2222.08,2223.37,401.4164,892426.206355,1457,122.2118,271706.075991
2024-01-25 08:40:00,2223.36,2223.92,2221.54,2222.08,440.2613,978426.465089,1601,169.5896,376857.193085
2024-01-25 08:45:00,2222.08,2225.06,2222.07,2225.06,553.7208,1231308.942886,1728,303.3532,674545.155354
2024-01-25 08:50:00,2225.06,2225.5,2224.0,2224.94,464.3023,1032973.335041,1390,273.8936,609344.423773
2024-01-25 08:55:00,2224.95,2226.2,2224.94,2225.85,409.6833,911847.943024,1541,190.8454,424742.063723
2024-01-25 09:00:00,2225.84,2227.03,2224.22,2225.47,536.961,1195186.990945,2591,311.2385,692791.504738
2024-01-25 09:05:00,2225.47,2230.13,2225.47,2229.69,876.0077,1951585.1364,2058,571.3769,1272901.728868
2024-01-25 09:10:00,2229.69,2231.08,2226.66,2226.66,577.9223,1288537.91797,1986,204.9584,456975.236189
2024-01-25 09:15:00,2226.67,2226.96,2223.6,2226.95,521.1835,1159925.916474,1850,263.6332,586696.154342
2024-01-25 09:20:00,2226.96,2229.34,2226.54,2226.54,729.2942,1625012.821519,2126,330.9387,737303.821718
2024-01-25 09:25:00,2226.54,2227.09,2225.02,2225.16,1338.8189,2980344.518981,2581,819.9471,1825327.48022
2024-01-25 09:30:00,2225.16,2226.23,2224.57,2224.96,924.7816,2058031.908318,1971,561.0744,1248585.546499
2024-01-25 09:35:00,2224.96,2227.8,2224.95,2225.39,774.2906,1724037.879473,1819,320.9382,714466.819415
2024-01-25 09:40:00,2225.38,2226.46,2223.4,2225.87,815.0422,1813440.241761,2035,393.8133,876161.044855
2024-01-25 09:45:00,2225.87,2226.43,2224.17,2224.37,454.4114,1011078.876884,1530,139.3735,310087.845573
2024-01-25 09:50:00,2224.38,2226.28,2224.06,2224.37,647.9418,1441878.274271,1739,197.3317,439110.238453
2024-01-25 09:55:00,2224.37,2224.37,2220.05,2222.35,1474.3506,3275688.19286,2932,654.4836,1453969.653197
2024-01-25 10:00:00,2222.35,2224.28,2221.36,2221.6,960.9021,2135847.103581,2778,424.0463,942587.1493
2024-01-25 10:05:00,2221.6,2221.61,2216.75,2219.56,1542.1117,3421678.913047,4212,615.7961,1366251.043168
2024-01-25 10:10:00,2219.57,2225.2,2219.56,2223.27,941.8604,2093579.249594,2673,613.4448,1363438.089871
2024-01-25 10:15:00,2223.26,2224.6,2222.68,2223.64,1077.3057,2395358.845385,2742,675.7415,1502476.589514
2024-01-25 10:20:00,2223.65,2224.29,2222.26,2222.88,764.9578,1700762.325445,2026,272.6602,606189.800015
2024-01-25 10:25:00,2222.88,2224.78,2222.18,2223.11,795.3257,1768524.891628,1906,313.4309,696881.705574
2024-01-25 10:30:00,2223.11,2228.17,2223.1,2228.17,1268.4377,2824487.860548,2792,713.3367,1588252.425044
2024-01-25 10:35:00,2228.16,2230.32,2228.0,2230.0,1658.5302,3697237.491294,3000,950.9816,2119823.168042
2024-01-25 10:40:00,2230.0,2233.63,2230.0,2232.29,1393.6698,3109941.68672,3251,892.8233,1992090.279517
2024-01-25 10:45:00,2232.29,2237.0,2232.28,2233.93,2293.4077,5124917.774307,4157,1524.8219,3407365.218016
