open_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base,taker_buy_quote,volume_log,volume_log_z
2024-01-20 10:00:00,2465.95,2467.88,2465.75,2467.62,482.573,1190526.200128,1526,270.5581,667405.158355,6.1812022859165054,-0.6101390737474403
2024-01-20 10:05:00,2467.63,2468.32,2466.24,2467.46,500.7998,1235614.804695,1577,348.4138,859652.604621,6.2182012353670775,-0.5661568432493072
2024-01-20 10:10:00,2467.46,2468.81,2466.82,2468.68,337.8938,834020.179142,1379,153.3405,378470.500036,5.825686783963511,-1.004882656396167
2024-01-20 10:15:00,2468.67,2470.0,2468.63,2470.0,388.6854,959930.873978,1138,282.8621,698593.127452,5.965339746926395,-0.8413531439352945
2024-01-20 10:20:00,2470.0,2473.59,2469.52,2473.17,1537.4016,3798745.500493,2124,1257.718,3107421.576748,7.338499234315631,0.7332072572812557
2024-01-20 10:25:00,2473.18,2474.51,2471.82,2472.42,478.7555,1183928.897739,1489,269.7859,667164.233465,6.17327659912642,-0.5998896737170865
2024-01-20 10:30:00,2472.42,2472.82,2471.54,2471.58,257.8136,637273.595506,1225,123.1051,304291.334807,5.55610811147787,-1.2988255870075616
2024-01-20 10:35:00,2471.58,2472.65,2471.27,2471.28,382.4824,945416.289781,1291,162.6427,402017.415914,5.94929372666423,-0.8447002726216157
2024-01-20 10:40:00,2471.28,2472.45,2470.6,2471.86,302.2327,746925.34608,1245,162.7427,402182.78136,5.714500497557088,-1.1085555339329063
2024-01-20 10:45:00,2471.86,2474.16,2471.69,2471.72,369.3882,913390.256801,1418,186.8065,461935.925426,5.914551644813161,-0.877480847038808
2024-01-20 10:50:00,2471.73,2471.73,2470.15,2471.5,348.9565,862267.044739,1190,95.773,236660.164487,5.857808861045064,-0.9365893902308698
2024-01-20 10:55:00,2471.49,2471.56,2469.82,2470.53,276.6053,683333.610695,1335,125.5584,310174.189004,5.626200320669415,-1.192994464186609
2024-01-20 11:00:00,2470.54,2470.7,2468.21,2468.9,368.9035,910975.468999,1348,140.0488,345789.924872,5.913242160810405,-0.8629531516304154
2024-01-20 11:05:00,2468.9,2468.91,2465.26,2465.93,679.6636,1676403.371377,1570,155.275,382995.114773,6.523068204659476,-0.1733705809759372
2024-01-20 11:10:00,2465.94,2469.0,2465.93,2468.92,319.1012,787489.269828,1238,198.1892,489048.775444,5.7686371957972815,-1.0242439132122747
2024-01-20 11:15:00,2468.92,2469.79,2468.89,2468.9,212.0846,523710.181863,1057,63.7992,157538.481775,5.36168926995169,-1.4782266879801158
2024-01-20 11:20:00,2468.9,2470.16,2468.89,2469.51,437.0722,1079359.674084,1231,322.1614,795588.172239,6.082383736974444,-0.6632071761813756
2024-01-20 11:25:00,2469.5,2470.19,2468.9,2468.91,213.1706,526482.614491,1177,87.9641,217260.554594,5.366772893691372,-1.461945729513578
2024-01-20 11:30:00,2468.9,2469.71,2467.97,2468.82,328.1098,810072.641449,1222,140.4114,346657.697626,5.796391433688856,-0.9748668512958428
2024-01-20 11:35:00,2468.81,2468.82,2467.83,2468.53,241.4122,595850.339008,1223,130.9627,323237.879449,5.4906395829616494,-1.3090314234111564
2024-01-20 11:40:00,2468.53,2468.96,2468.32,2468.96,249.3305,615503.71123,1196,124.2411,306706.508438,5.52278204478963,-1.2669423886997992
2024-01-20 11:45:00,2468.95,2471.9,2468.95,2471.89,435.3582,1075596.167536,1398,279.4632,690453.381734,6.0784634656866725,-0.6437146586935911
2024-01-20 11:50:00,2471.89,2472.42,2471.47,2471.47,324.0803,801046.928983,1168,133.5449,330095.11615,5.784072228734338,-0.9665295968062236
2024-01-20 11:55:00,2471.48,2471.9,2470.0,2470.59,487.0815,1203649.883129,1444,277.7694,686383.165738,6.1904824001055525,-0.51177865773417
2024-01-20 12:00:00,2470.58,2471.07,2470.03,2470.68,362.728,896163.501349,1571,214.3828,529651.698881,5.896406335556991,-0.832906456350067
2024-01-20 12:05:00,2470.68,2471.79,2470.68,2471.78,264.0808,652634.247301,1430,109.122,269671.934523,5.580034685172316,-1.1788404582401983
2024-01-20 12:10:00,2471.78,2471.88,2469.41,2469.42,377.2568,932101.375404,1336,174.0859,430090.882116,5.935573330034962,-0.7813496457705414
2024-01-20 12:15:00,2469.42,2471.65,2469.18,2470.77,403.2972,996435.075074,1502,241.5897,596872.222071,6.002150251072409,-0.7063271403161742
2024-01-20 12:20:00,2470.76,2471.53,2470.76,2471.43,210.0899,519196.929362,1154,121.6345,300595.529133,5.352284109086283,-1.421178802511951
2024-01-20 12:25:00,2471.44,2471.44,2470.07,2470.71,287.0322,709196.924672,1193,99.7882,246544.248702,5.663072279441726,-1.07065417622783
2024-01-20 12:30:00,2470.71,2471.52,2469.44,2469.45,367.2173,907204.804152,1441,132.8845,328284.660375,5.908673253029259,-0.7985131619164877
2024-01-20 12:35:00,2469.44,2469.45,2467.07,2467.91,326.9677,806901.848719,1444,118.3865,292132.454487,5.792915127925347,-0.9224774181847044
2024-01-20 12:40:00,2467.91,2468.74,2466.84,2468.73,328.8472,811538.705376,1434,124.9177,308251.702002,5.798629516925862,-0.9114217083281376
2024-01-20 12:45:00,2468.74,2474.92,2468.73,2472.46,673.8758,1666137.521576,2160,372.2899,920438.359927,6.514528673942453,-0.125145768093537
2024-01-20 12:50:00,2472.46,2475.91,2470.61,2470.73,716.9011,1773089.967864,2470,311.4016,770270.304958,6.576331815828095,-0.0579211370601555
2024-01-20 12:55:00,2470.72,2471.22,2467.89,2467.9,980.2316,2421047.207228,2065,409.369,1010986.625198,6.888808517328449,0.2848997083208885
2024-01-20 13:00:00,2467.9,2469.12,2467.15,2468.66,531.5195,1311927.519207,1656,329.1433,812350.120363,6.277619516631405,-0.3872329150013
2024-01-20 13:05:00,2468.67,2471.56,2468.07,2471.55,450.1234,1111660.381547,1511,190.1002,469533.355638,6.11174091626783,-0.5666125713583701
2024-01-20 13:10:00,2471.56,2473.7,2471.27,2472.9,496.5629,1227699.175766,1476,330.9884,818300.029414,6.209721980767579,-0.4573375820256416
2024-01-20 13:15:00,2472.91,2474.03,2471.2,2471.21,506.8494,1253179.471266,1775,179.1033,442849.101071,6.230184946933596,-0.4327233099580831
2024-01-20 13:20:00,2471.2,2471.72,2470.6,2471.32,298.7812,738309.556748,1234,148.456,366828.552325,5.703052875229924,-1.005896507369768
2024-01-20 13:25:00,2471.31,2472.54,2470.87,2471.59,247.4418,611595.980605,1200,98.7261,244015.322789,5.515208612874967,-1.2048509838948225
2024-01-20 13:30:00,2471.59,2472.39,2471.01,2471.02,325.8998,805520.584634,3219,99.1508,245083.912437,5.789653701922085,-0.9005722882372791
2024-01-20 13:35:00,2471.01,2471.67,2470.0,2470.01,355.3296,877945.222908,1331,124.7278,308168.693402,5.875856145220666,-0.8023821253393624
2024-01-20 13:40:00,2470.01,2473.38,2470.0,2472.52,519.5299,1284173.528231,1543,375.2218,927441.077894,6.254847331169786,-0.3873408650350334
2024-01-20 13:45:00,2472.51,2473.12,2470.62,2470.63,423.6074,1046977.221225,1706,159.2152,393495.54524,6.051164977284974,-0.6062552373442662
2024-01-20 13:50:00,2470.63,2470.63,2470.07,2470.36,138.4168,341934.502851,974,66.3583,163928.439034,4.937468007564176,-1.8050565415847035
2024-01-20 13:55:00,2470.36,2471.97,2470.36,2471.87,306.7672,758109.255458,1330,159.689,394615.16731,5.729343653023517,-0.9386021752383606
2024-01-20 14:00:00,2471.87,2472.62,2469.72,2469.72,619.0914,1530065.694817,1764,184.5751,456127.144345,6.429866886528811,-0.1741724151784502
2024-01-20 14:05:00,2469.72,2470.05,2467.67,2467.67,349.0533,861805.906564,1233,131.0948,323677.533983,5.858085428603452,-0.7916848506202112
2024-01-20 14:10:00,2467.68,2470.15,2467.12,2469.24,453.9501,1120828.871048,1594,220.028,543226.808735,6.12018774260705,-0.5032722598272542
2024-01-20 14:15:00,2469.24,2470.15,2465.0,2465.4,563.407,1389798.281432,1834,239.0215,589494.358916,6.33577562245313,-0.2648716133956685
2024-01-20 14:20:00,2465.4,2465.41,2460.0,2463.14,1558.5733,3837888.579408,3956,581.6025,1432181.714287,7.352167537187596,0.8413866027333199
2024-01-20 14:25:00,2463.14,2466.46,2463.14,2465.55,514.8133,1268974.377704,1734,359.4065,885926.018024,6.24574487830287,-0.3577894818054511
2024-01-20 14:30:00,2465.56,2466.33,2462.9,2464.83,623.5667,1536643.24295,1795,353.8775,872035.682965,6.437058129306693,-0.1426429548483974
2024-01-20 14:35:00,2464.84,2467.0,2464.47,2466.61,783.45,1931826.476515,1821,543.0958,1339075.295019,6.664982835278964,0.1117176158015864
2024-01-20 14:40:00,2466.61,2466.78,2463.48,2463.61,436.1833,1075225.660537,1321,149.1408,367645.481542,6.08035255795161,-0.5272112623794638
2024-01-20 14:45:00,2463.62,2466.52,2463.61,2466.52,514.4726,1268254.079456,1367,331.2386,816509.943985,6.245084149765042,-0.3396557820541374
2024-01-20 14:50:00,2466.52,2468.48,2466.51,2467.19,439.6538,1084911.747083,1544,265.2122,654423.674919,6.088259533132677,-0.5085411063012657
2024-01-20 14:55:00,2467.2,2467.85,2466.19,2466.65,314.1177,774915.307899,1208,92.901,229190.425442,5.7529462198292105,-0.876529370154503
2024-01-20 15:00:00,2466.65,2467.0,2458.33,2461.33,1384.9161,3409996.032544,3214,445.1215,1095739.305881,7.234116644007064,0.7800466557401587
2024-01-20 15:05:00,2461.33,2463.21,2460.13,2462.89,820.3581,2019678.658909,1963,343.572,845861.746113,6.710959189751451,0.1991566381685124
2024-01-20 15:10:00,2462.9,2465.47,2462.89,2463.8,386.8556,953233.55518,1502,215.5559,531123.562642,5.960633105404258,-0.6368389630673347
2024-01-20 15:15:00,2463.8,2465.18,2463.08,2465.17,316.077,778867.275041,1158,202.0193,497796.298318,5.759144646589517,-0.8580563084759844
2024-01-20 15:20:00,2465.17,2469.34,2465.17,2469.03,728.5874,1797462.322084,1905,501.121,1236221.850577,6.592479168874156,0.0878271176006085
2024-01-20 15:25:00,2469.04,2470.88,2468.43,2469.48,676.5631,1671024.386744,1671,373.2974,921913.925075,6.518502684948284,0.0106177931504148
2024-01-20 15:30:00,2469.48,2473.99,2469.47,2471.36,831.2962,2055056.280284,2256,452.8585,1119420.224049,6.724188387080207,0.2489522907502309
2024-01-20 15:35:00,2471.36,2471.82,2469.52,2470.18,507.1302,1252923.397327,1606,296.8338,733355.662324,6.230737713952048,-0.3094948770301743
2024-01-20 15:40:00,2470.19,2470.19,2466.99,2467.16,389.9573,962585.056712,1454,113.8618,281040.928769,5.968598346860704,-0.6051651567058888
2024-01-20 15:45:00,2467.16,2468.97,2466.99,2468.09,423.2976,1044692.004271,1449,230.5887,569092.790826,6.050435095817075,-0.5056431017784906
2024-01-20 15:50:00,2468.1,2468.1,2464.29,2465.1,464.1014,1144472.089276,1769,161.6613,398584.411125,6.142255446330875,-0.3954217527576207
2024-01-20 15:55:00,2465.1,2465.42,2463.09,2463.83,491.9683,1212142.147262,1816,169.2894,417067.732318,6.200444871772504,-0.3236979626518571
2024-01-20 16:00:00,2463.83,2465.07,2463.07,2463.59,560.4885,1381045.271893,1670,203.3444,500961.647484,6.330591293113909,-0.1681946649591527
2024-01-20 16:05:00,2463.59,2467.81,2462.07,2466.85,861.245,2122930.538,2163,577.1787,1422628.987331,6.759539453017881,0.3367504975370503
2024-01-20 16:10:00,2466.86,2466.86,2464.82,2465.13,498.8513,1230058.16329,1446,252.5366,622670.657684,6.214310654190042,-0.2933876100550868
2024-01-20 16:15:00,2465.12,2465.27,2464.02,2464.08,433.6964,1068836.819285,1366,233.3609,575108.301904,6.074647856386955,-0.4540559777429144
2024-01-20 16:20:00,2464.08,2466.13,2463.09,2465.0,467.376,1151762.69411,1396,186.4751,459556.270186,6.149271392152938,-0.3584471104146212
2024-01-20 16:25:00,2465.0,2465.36,2464.07,2464.97,273.6862,674558.334497,1050,151.026,372228.339992,5.615629355217558,-1.004045745581517
2024-01-20 16:30:00,2464.98,2464.98,2462.92,2462.93,254.2612,626430.03121,1202,138.6507,341586.354181,5.54228733463258,-1.0909034209363009
2024-01-20 16:35:00,2462.93,2463.45,2461.91,2463.31,430.2115,1059527.217826,1334,297.2247,731975.811898,6.066598688997968,-0.4367928830591069
2024-01-20 16:40:00,2463.31,2463.32,2460.68,2461.31,837.6201,2061874.879144,1740,484.7489,1193102.343659,6.731757802968382,0.4138919690161953
2024-01-20 16:45:00,2461.32,2463.6,2459.22,2463.25,758.2707,1866493.49158,1920,353.6793,870608.210844,6.632358367301328,0.3021024107744824
2024-01-20 16:50:00,2463.25,2464.18,2461.8,2461.81,507.9883,1251113.938877,1505,232.4297,572431.737829,6.23242503003879,-0.2108296025654832
2024-01-20 16:55:00,2461.8,2461.81,2456.24,2458.72,1492.7063,3670169.209263,2647,643.1091,1581021.634384,7.309015760021753,1.2050349693978626
2024-01-20 17:00:00,2458.71,2460.58,2457.08,2459.02,939.927,2311125.341102,1881,453.1249,1114216.156881,6.846865559530429,0.6081733297484716
2024-01-20 17:05:00,2459.02,2459.78,2458.03,2458.37,434.7933,1069114.603118,1488,180.5351,443896.219919,6.077168048367556,-0.4052289580022523
2024-01-20 17:10:00,2458.37,2460.76,2458.21,2460.02,358.1902,881069.31303,1115,193.5725,476104.363974,5.883852053205081,-0.6599826734185685
2024-01-20 17:15:00,2460.02,2460.38,2458.6,2460.21,279.3544,687020.855257,1097,107.3672,264015.944567,5.636054517113902,-0.991704735559526
2024-01-20 17:20:00,2460.21,2463.66,2460.2,2463.02,392.021,965288.33107,1306,236.8018,583040.864465,5.97386304555616,-0.5254714796066755
2024-01-20 17:25:00,2463.02,2463.59,2461.48,2461.79,267.8318,659594.855206,1177,129.4782,318867.707364,5.594085905223108,-1.0391271105680104
2024-01-20 17:30:00,2461.79,2462.35,2459.06,2459.25,219.4285,539939.794099,1308,74.6306,183640.215434,5.395573379263725,-1.3066118995652964
2024-01-20 17:35:00,2459.26,2460.62,2458.27,2458.52,395.1607,971967.06055,1361,116.7079,287078.037533,5.981819937017459,-0.4935449603859768
2024-01-20 17:40:00,2458.51,2458.97,2457.19,2457.43,247.9787,609542.017569,1211,85.8703,211073.541742,5.517367350637093,-1.1433062179171507
2024-01-20 17:45:00,2457.43,2460.0,2457.31,2459.99,408.2595,1003957.273345,1261,239.5077,588941.808669,6.014349429176691,-0.4332365987048657
2024-01-20 17:50:00,2460.0,2461.7,2459.99,2461.15,245.2215,603460.86956,1129,133.2976,328004.490112,5.506231537313656,-1.1548781063173743
2024-01-20 17:55:00,2461.14,2464.07,2461.14,2462.08,599.1596,1475515.657797,1593,328.2856,808359.598925,6.397195619844418,0.1347088828825108
2024-01-20 18:00:00,2462.08,2462.09,2461.0,2461.01,268.1958,660152.519298,1144,92.7571,228302.677914,5.595438995865803,-1.025770301071781
2024-01-20 18:05:00,2461.01,2461.02,2457.0,2457.01,878.1577,2159352.775129,1648,139.1896,342237.63689,6.778964290012069,0.7177792665658859
2024-01-20 18:10:00,2457.01,2457.53,2456.2,2456.66,439.0897,1078687.38537,1480,208.7658,512854.802471,6.086978569771303,-0.2982457654753069
2024-01-20 18:15:00,2456.67,2459.62,2455.0,2458.3,548.1898,1346747.688262,1634,281.5876,691786.969552,6.3084441012523,0.0367464774148449
2024-01-20 18:20:00,2458.3,2460.43,2457.0,2458.93,312.6866,768730.326396,1220,131.2555,322698.116901,5.748394398313607,-0.7921860124164352
2024-01-20 18:25:00,2458.93,2458.98,2457.48,2458.11,210.137,516603.10881,1014,71.3858,175481.24566,5.352507211878622,-1.403189649658636
2024-01-20 18:30:00,2458.11,2462.59,2457.75,2460.2,469.513,1155209.032372,1422,316.608,778904.733963,6.153823588824387,-0.1640474389028041
2024-01-20 18:35:00,2460.2,2461.56,2458.56,2458.56,402.8779,991247.349214,1278,184.119,453046.148499,6.001112604558376,-0.3966648891026419
2024-01-20 18:40:00,2458.57,2458.8,2454.2,2455.25,814.3404,2000103.300903,1935,339.4549,833693.847586,6.703605694753223,0.7288551731466202
2024-01-20 18:45:00,2455.24,2456.85,2454.75,2455.81,486.2605,1194187.576034,1365,229.7126,564108.659781,6.188798887668053,-0.0854790757057058
2024-01-20 18:50:00,2455.8,2457.6,2455.8,2457.6,207.3884,509480.154784,915,135.5951,333089.691614,5.339403646141915,-1.476028678855444
2024-01-20 18:55:00,2457.59,2458.0,2456.32,2457.83,276.9473,680572.723488,1062,163.0975,400796.681854,5.627431527374964,-1.001005308056631
2024-01-20 19:00:00,2457.83,2459.74,2457.72,2459.73,200.7211,493489.781372,1044,116.2986,285938.599389,5.306886050296968,-1.540237962153024
2024-01-20 19:05:00,2459.73,2460.34,2458.22,2458.41,342.7979,843125.653763,1174,190.5396,468625.458114,5.840053984727651,-0.6297942110682886
2024-01-20 19:10:00,2458.42,2460.09,2458.05,2460.08,220.8753,543154.986789,976,147.9027,363701.7429,5.402115512341442,-1.383175224024987
2024-01-20 19:15:00,2460.08,2460.35,2459.26,2460.35,235.6646,579730.9314,846,118.4636,291406.056427,5.466643948934758,-1.2653143076591538
2024-01-20 19:20:00,2460.34,2463.11,2460.34,2463.1,397.4803,978789.008922,988,327.3502,806069.998413,5.987658061625615,-0.3499893411293376
2024-01-20 19:25:00,2463.1,2463.1,2461.8,2462.91,263.1542,647947.089988,1145,145.9016,359221.114579,5.576533023540706,-1.0635061231388885
2024-01-20 19:30:00,2462.91,2463.8,2460.56,2461.36,542.0814,1334772.95925,1694,253.2947,623581.819161,6.297259216617835,0.2090198931370979
2024-01-20 19:35:00,2461.35,2463.14,2460.83,2461.93,307.7264,757598.312012,1318,150.4281,370336.043678,5.732455447773749,-0.7845659686912552
2024-01-20 19:40:00,2461.94,2462.07,2460.86,2460.87,179.9582,442988.308142,1037,60.229,148261.715385,5.198266065368737,-1.722788177612563
2024-01-20 19:45:00,2460.86,2460.87,2458.97,2459.39,283.0716,696310.253355,1046,107.3398,264017.913143,5.649226319062202,-0.9141342249607026
2024-01-20 19:50:00,2459.38,2461.77,2459.38,2461.65,287.0131,706265.046466,993,180.6979,444593.92649,5.663005965212595,-0.8940317120700906
2024-01-20 19:55:00,2461.66,2461.66,2460.52,2461.52,184.7279,454631.318521,858,112.5847,277075.827109,5.224282699399745,-1.677973953981765
2024-01-20 20:00:00,2461.52,2461.98,2460.2,2461.97,131.5515,323765.295982,942,61.0693,150305.771243,4.886971249155349,-2.2685727310251926
2024-01-20 20:05:00,2461.97,2466.28,2461.97,2464.99,471.3539,1161660.541654,1391,312.4393,769903.473728,6.157728492770452,0.0388963731731854
2024-01-20 20:10:00,2464.98,2467.0,2464.59,2465.11,443.8459,1094359.509992,1516,236.1507,582228.183502,6.097727930058442,-0.0616858977777272
2024-01-20 20:15:00,2465.11,2467.2,2465.11,2466.0,354.5885,874553.677609,1323,213.4092,526328.069099,5.873774163409274,-0.4713258406970305
2024-01-20 20:20:00,2466.01,2468.12,2465.75,2467.85,582.0823,1436008.76256,1239,338.5455,835158.130177,6.368328342768246,0.4601774010918726
2024-01-20 20:25:00,2467.85,2468.21,2466.86,2467.83,516.7236,1275059.970874,1247,285.0447,703307.462491,6.249441509115695,0.2464720343810229
2024-01-20 20:30:00,2467.84,2468.21,2466.32,2467.06,468.8437,1156669.427626,1304,105.5331,260340.678036,6.1524000862045405,0.0672792889842717
2024-01-20 20:35:00,2467.05,2472.48,2466.49,2471.31,1236.0197,3053059.724413,2228,644.0172,1590977.163163,7.120460297892192,1.915089488756821
2024-01-20 20:40:00,2471.31,2471.31,2470.0,2471.0,305.3433,754349.126619,1224,197.7733,488587.190275,5.72470636852284,-0.741946688797869
2024-01-20 20:45:00,2471.01,2472.41,2468.92,2469.06,1016.5265,2511776.031747,2060,459.0617,1134301.281909,6.925129961203649,1.5804661693859734
2024-01-20 20:50:00,2469.06,2469.07,2466.42,2466.43,608.6531,1501689.284483,1413,260.649,643024.33079,6.412890106878116,0.5951952989086674
2024-01-20 20:55:00,2466.43,2466.94,2465.6,2466.94,177.6942,438204.267977,990,101.264,249719.123107,5.185675965007429,-1.7932331211775114
2024-01-20 21:00:00,2466.94,2469.57,2466.68,2468.93,522.6838,1289809.499586,1383,341.646,842992.491442,6.2608880670662925,0.3300059539508335
2024-01-20 21:05:00,2468.93,2472.79,2468.82,2471.52,556.6337,1375536.24229,1691,312.7546,772865.289565,6.323702295209706,0.4590010642312354
2024-01-20 21:10:00,2471.52,2471.75,2469.4,2471.06,276.8321,683931.695681,1151,167.5227,413837.25572,5.627016974400709,-0.9237158877495186
2024-01-20 21:15:00,2471.07,2472.12,2469.16,2469.16,282.6007,698193.582012,1042,118.5421,292834.057591,5.647567262920089,-0.8764703857107878
2024-01-20 21:20:00,2469.17,2470.94,2469.16,2469.88,260.2063,642764.150708,971,146.4097,361633.388637,5.565310516560105,-1.033854899600295
2024-01-20 21:25:00,2469.87,2469.88,2469.17,2469.37,196.2346,484569.624946,803,93.3511,230511.171809,5.284393883167315,-1.5837000856489054
2024-01-20 21:30:00,2469.36,2471.1,2469.36,2470.57,422.1706,1042979.152147,1206,266.5222,658427.937007,6.047775407431456,-0.0523490499251612
2024-01-20 21:35:00,2470.58,2471.1,2468.0,2468.0,524.435,1295048.747731,1284,207.1893,511670.204354,6.2642264909443846,0.3829769467073593
2024-01-20 21:40:00,2468.01,2469.22,2467.02,2468.42,368.687,909975.075397,1219,165.1528,407594.523535,5.912656701678131,-0.3177236421120888
2024-01-20 21:45:00,2468.42,2469.7,2468.0,2469.43,304.1712,750947.228248,976,212.637,524947.19324,5.720872930606461,-0.7004278939184551
2024-01-20 21:50:00,2469.43,2469.43,2466.59,2466.96,301.1242,743039.586063,1121,99.3601,245146.855841,5.7108381911095085,-0.7173490955953206
2024-01-20 21:55:00,2466.97,2466.97,2465.6,2465.61,257.2407,634433.871721,920,78.8734,194539.36773,5.553892095734663,-1.0277649894001384
2024-01-20 22:00:00,2465.6,2468.03,2465.6,2468.02,340.7312,840529.182195,1281,211.7595,522364.821473,5.834024463117967,-0.4636889864962174
2024-01-20 22:05:00,2468.03,2469.0,2467.67,2468.99,278.2899,686884.918827,943,133.3239,329061.081714,5.632250310464122,-0.864433941023909
2024-01-20 22:10:00,2468.99,2470.29,2468.99,2470.28,240.0321,592830.592832,805,147.4188,364073.270552,5.484930119641732,-1.1580433169551516
2024-01-20 22:15:00,2470.29,2470.89,2467.97,2468.07,488.4713,1206148.784042,1096,221.6957,547345.072684,6.1933258289953015,0.2653356990044546
2024-01-20 22:20:00,2468.08,2468.96,2465.96,2467.32,397.1554,979943.582898,1065,178.9733,441506.317388,5.9868423813390965,-0.1518678809535619
2024-01-20 22:25:00,2467.31,2468.78,2467.31,2468.6,388.3621,958567.630196,1162,166.9457,411992.247887,5.964509758976855,-0.1956435584036314
2024-01-20 22:30:00,2468.6,2470.4,2468.59,2470.02,158.2644,390865.905802,698,77.9654,192531.229772,5.0705657142261344,-1.972860813011728
2024-01-20 22:35:00,2470.02,2470.03,2469.65,2469.65,90.278,222974.996108,657,24.8866,61466.127984,4.513909794709047,-3.026051534245194
2024-01-20 22:40:00,2469.66,2472.16,2469.65,2472.15,356.1201,879997.463723,1033,236.0759,583323.834555,5.878072139770773,-0.3407855504489737
2024-01-20 22:45:00,2472.15,2472.54,2471.49,2472.45,423.8914,1047799.643769,1031,314.074,776321.415053,6.051833606859449,-0.0028024175875862
2024-01-20 22:50:00,2472.45,2473.68,2472.44,2473.68,344.8006,852670.899192,1035,193.1391,477598.85198,5.845862308354684,-0.4032554034641024
2024-01-20 22:55:00,2473.68,2473.68,2471.84,2471.85,463.466,1146147.200276,1236,156.4491,386923.034446,6.140888358588857,0.1866368582128459
2024-01-20 23:00:00,2471.85,2472.67,2468.87,2472.67,704.4567,1740630.877898,1720,360.4124,890451.129019,6.558845394497942,1.025786835850861
2024-01-20 23:05:00,2472.67,2473.42,2471.94,2473.42,325.0943,803880.984548,1030,180.3234,445895.698626,5.787186603341681,-0.5107583588963248
2024-01-20 23:10:00,2473.41,2474.88,2473.13,2473.22,850.5118,2104234.877673,1849,546.5786,1352304.157915,6.74701335790455,1.4219865669907528
2024-01-20 23:15:00,2473.23,2473.64,2471.62,2471.63,603.6656,1492491.457947,1575,207.4398,512842.804113,6.404675577948084,0.7333460998119868
2024-01-20 23:20:00,2471.64,2471.73,2470.8,2471.7,356.3512,880625.268703,1190,208.0857,514227.112793,5.87871905171268,-0.3214518140385133
2024-01-20 23:25:00,2471.71,2472.79,2471.7,2472.42,302.0658,746833.879653,953,140.5701,347543.95596,5.713949943649348,-0.6497628567383675
2024-01-20 23:30:00,2472.42,2472.43,2471.8,2471.93,262.9362,649997.449734,979,146.0093,360946.786641,5.575707407273555,-0.9236835284909702
2024-01-20 23:35:00,2471.94,2472.53,2471.78,2472.01,344.6332,851965.51655,1119,213.1323,526885.254211,5.845378097130786,-0.3831210129990482
2024-01-20 23:40:00,2472.01,2472.53,2471.94,2472.16,205.1749,507245.75182,903,73.1443,180822.28883,5.328724837694444,-1.4151820495183816
2024-01-20 23:45:00,2472.17,2472.62,2470.69,2472.19,299.7164,740780.15074,1088,135.1329,333993.174548,5.706167627915312,-0.6529453491052536
2024-01-20 23:50:00,2472.2,2472.57,2468.44,2469.06,436.0216,1076731.132011,1432,175.2909,432783.468003,6.079982621791691,0.0992241657533802
2024-01-20 23:55:00,2469.06,2472.02,2469.06,2472.01,539.9605,1334089.221361,1270,419.9068,1037442.637416,6.293346263241905,0.5252088464380819
2024-01-21 00:00:00,2472.02,2472.12,2470.02,2470.75,496.7692,1227658.059486,1478,155.7386,384862.379864,6.210136515781479,0.360834815537493
2024-01-21 00:05:00,2470.76,2471.47,2470.41,2470.89,349.5187,863627.706936,1165,140.8299,347965.692468,5.859414057405239,-0.3410416321218264
2024-01-21 00:10:00,2470.89,2470.9,2468.23,2469.0,473.6169,1169415.054667,1421,199.4464,492473.876558,6.162507952301519,0.273590642057429
2024-01-21 00:15:00,2468.99,2469.37,2467.0,2467.01,357.3191,881932.567826,1423,117.9112,291003.763667,5.881423930174524,-0.2941425836817801
2024-01-21 00:20:00,2467.0,2467.57,2466.7,2467.11,282.9006,697955.550273,1133,175.0975,431977.195247,5.64862417689691,-0.7612637212343693
2024-01-21 00:25:00,2467.11,2469.37,2466.99,2469.37,569.9025,1406377.337952,1289,347.8886,858483.648841,6.347218442011247,0.6512997515222094
2024-01-21 00:30:00,2469.37,2469.37,2465.78,2466.25,866.2455,2137160.266546,1820,412.4393,1017314.529806,6.765322097021176,1.493100097120095
2024-01-21 00:35:00,2466.25,2466.54,2465.0,2466.05,631.3265,1556753.36781,1512,414.3044,1021584.229978,6.449405874671877,0.8661759865633442
2024-01-21 00:40:00,2466.05,2467.42,2466.04,2467.22,211.0795,520716.53586,1068,84.8128,209213.433374,5.356961204377086,-1.3442212960343396
2024-01-21 00:45:00,2467.22,2468.63,2467.02,2468.43,232.0296,572655.031707,1012,151.2987,373383.365747,5.451165484123587,-1.149013569257498
2024-01-21 00:50:00,2468.43,2468.89,2468.42,2468.55,191.3999,472500.561072,937,97.2116,239983.154463,5.259576018480951,-1.5303179805733431
2024-01-21 00:55:00,2468.55,2468.56,2465.44,2465.78,328.9871,811513.416296,1408,153.3517,378242.407232,5.799053562787366,-0.4363238487636991
2024-01-21 01:00:00,2465.77,2466.6,2465.2,2466.45,288.0917,710404.690263,1144,159.9276,394350.037658,5.666743938821166,-0.7017642391715548
2024-01-21 01:05:00,2466.45,2467.76,2465.78,2466.72,285.8633,705162.63953,1075,157.7974,389237.18781,5.6590057956693816,-0.7146136450021092
2024-01-21 01:10:00,2466.71,2468.0,2466.71,2467.83,263.8471,651085.07152,1064,90.4261,223132.60724,5.579152678336478,-0.8716090842905289
